admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0507;1;2020-09-11;2020-09-30;20;3655.6640625
ML0507;2;2021-09-20;2021-09-25;6;3087.1591796875
ML0508;0;2019-09-27;2019-09-28;2;2840.185791015625
ML0508;1;2019-10-24;2019-10-26;3;2854.479736328125
ML0508;2;2020-09-19;2020-11-01;44;3110.427001953125
ML0601;0;2019-10-25;2019-10-26;2;2159.462158203125
ML0601;1;2020-09-20;2020-12-04;76;2388.716796875
ML0602;0;2019-10-22;2019-10-30;9;2241.12744140625
ML0602;1;2020-09-18;2020-11-25;69;2467.255615234375
ML0602;2;2022-10-18;2022-10-19;2;2218.926025390625
ML0603;0;2020-10-07;2020-12-09;64;2173.75537109375
ML0604;0;2019-10-03;2019-10-30;28;2284.3525390625
ML0604;1;2020-09-18;2020-11-23;67;2500.571044921875
ML0604;2;2022-10-18;2022-10-19;2;2236.260498046875
ML0605;0;2020-10-07;2020-12-06;61;2129.10546875
ML0701;0;2019-12-10;2019-12-23;14;1612.8057861328125
ML0702;0;2019-11-20;2019-11-23;4;2016.171142578125
ML0702;1;2020-10-26;2020-11-30;36;2082.5537109375
ML0703;0;2020-10-27;2020-12-21;56;1881.009765625
ML0901;0;2018-09-14;2018-09-20;7;4698.3505859375
ML0901;1;2019-09-11;2019-09-28;18;4714.56640625
ML0901;2;2020-09-15;2020-09-26;12;4787.22265625
