identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0405;0;2016-09-08;2016-10-12;35;1128.9381103515625
ML0405;1;2018-08-27;2018-10-24;59;1793.4732666015625
ML0405;2;2019-09-01;2019-10-30;60;1545.3939208984375
ML0405;3;2020-08-28;2020-10-30;64;1815.218017578125
ML0405;4;2021-08-19;2021-10-11;54;1483.5819091796875
ML0405;5;2022-09-09;2022-10-20;42;1571.1236572265625
ML0406;0;2018-09-08;2018-10-11;34;4090.410888671875
ML0406;1;2019-09-03;2019-10-12;40;3953.03564453125
ML0406;2;2020-09-08;2020-10-18;41;4224.63720703125
ML0406;3;2021-09-05;2021-10-03;29;3915.243896484375
ML0406;4;2022-09-13;2022-10-16;34;4029.91064453125
ML0502;0;2016-08-17;2016-08-21;5;272.3240966796875
ML0502;1;2017-08-10;2017-08-14;5;218.53553771972656
ML0502;2;2017-08-26;2017-08-27;2;179.84133911132812
ML0502;3;2018-08-09;2018-09-15;38;313.65087890625
ML0502;4;2019-08-25;2019-09-03;10;266.158447265625
ML0502;5;2020-08-29;2020-09-15;18;301.1531982421875
ML0502;6;2022-08-29;2022-09-07;10;225.1163787841797
ML0503;0;2018-09-04;2018-10-18;45;3002.369140625
ML0503;1;2019-09-03;2019-10-13;41;2964.656494140625
ML0503;2;2020-09-07;2020-10-25;49;3417.793701171875
ML0503;3;2021-09-04;2021-10-04;31;2944.05126953125
ML0503;4;2022-09-10;2022-10-22;43;2741.007568359375
ML0504;0;2018-08-09;2018-08-21;13;434.3086242675781
ML0504;1;2018-09-02;2018-09-04;3;226.21337890625
ML0504;2;2019-08-24;2019-09-01;9;392.5101013183594
ML0504;3;2020-08-05;2020-08-13;9;280.42095947265625
ML0505;0;2016-08-15;2016-08-20;6;170.07862854003906
ML0505;1;2017-08-10;2017-08-14;5;140.35179138183594
ML0505;2;2018-08-09;2018-09-14;37;212.30560302734375
ML0505;3;2019-08-25;2019-09-01;8;178.8656463623047
ML0505;4;2020-09-01;2020-09-13;13;206.9848175048828
ML0505;5;2022-08-29;2022-09-02;5;141.9752655029297
ML0506;0;2018-09-10;2018-11-07;59;2782.428466796875
ML0506;1;2019-09-08;2019-11-14;68;2888.962646484375
ML0506;2;2020-09-07;2020-11-13;68;3131.997802734375
ML0506;3;2021-09-16;2021-10-17;32;2686.61572265625
ML0506;4;2022-09-18;2022-11-08;52;2827.9404296875
ML0507;0;2018-09-04;2018-10-16;43;3169.803466796875
ML0507;1;2019-09-03;2019-10-12;40;2971.52294921875
ML0507;2;2020-09-07;2020-10-23;47;3663.281005859375
ML0507;3;2021-09-04;2021-10-04;31;3071.38232421875
ML0507;4;2022-09-11;2022-10-18;38;2960.2734375
ML0508;0;2018-09-10;2018-11-07;59;2782.08056640625
ML0508;1;2019-09-09;2019-11-16;69;2859.814208984375
ML0508;2;2020-09-08;2020-11-15;69;3131.997802734375
ML0508;3;2021-09-16;2021-10-23;38;2633.469482421875
ML0508;4;2022-09-18;2022-11-11;55;2819.198974609375
ML0601;0;2018-09-11;2018-12-17;98;2109.721435546875
ML0601;1;2019-09-15;2019-12-24;101;2152.0556640625
ML0601;2;2020-09-11;2020-12-23;104;2425.48828125
ML0601;3;2021-09-23;2021-10-15;23;1873.91748046875
ML0601;4;2022-09-25;2022-12-17;84;2138.849365234375
ML0602;0;2018-09-11;2018-12-16;97;2149.593017578125
ML0602;1;2019-09-13;2019-12-10;89;2229.26171875
ML0602;2;2020-09-10;2020-12-15;97;2486.524169921875
ML0602;3;2021-09-23;2021-10-15;23;1920.7958984375
ML0602;4;2021-10-29;2021-10-31;3;1848.7691650390625
ML0602;5;2022-09-21;2022-12-06;77;2205.76904296875
ML0603;0;2018-09-19;2018-12-18;91;2022.2073974609375
ML0603;1;2019-09-21;2019-12-29;100;2035.0687255859375
ML0603;2;2020-09-19;2020-12-25;98;2171.20849609375
ML0603;3;2021-10-02;2021-10-16;15;1820.684814453125
ML0603;4;2022-10-02;2022-12-22;82;2017.015869140625
ML0604;0;2018-09-11;2018-12-15;96;2165.50830078125
ML0604;1;2019-09-13;2019-12-08;87;2292.14697265625
ML0604;2;2020-09-10;2020-12-15;97;2538.36328125
ML0604;3;2021-09-20;2021-10-31;42;1947.506103515625
ML0604;4;2022-09-20;2022-12-06;78;2227.388427734375
ML0605;0;2018-09-19;2018-12-19;92;2020.342529296875
ML0605;1;2019-09-26;2019-12-30;96;2030.567626953125
ML0605;2;2020-09-19;2020-12-25;98;2125.579833984375
ML0605;3;2021-10-08;2021-10-23;16;1818.4407958984375
ML0605;4;2022-10-05;2022-12-21;78;2002.8382568359375
ML0701;0;2016-01-03;2016-01-21;19;1573.102783203125
ML0701;1;2018-11-22;2019-01-16;56;1567.7572021484375
ML0701;2;2019-11-20;2020-01-22;64;1613.1099853515625
ML0701;3;2020-11-16;2021-01-10;56;1579.6536865234375
ML0701;4;2021-12-04;2021-12-26;23;1483.123779296875
ML0701;5;2022-11-13;2023-01-17;66;1535.51904296875
ML0702;0;2018-09-22;2018-12-22;92;1923.599365234375
ML0702;1;2019-09-27;2020-01-03;99;2015.415283203125
ML0702;2;2020-09-23;2020-12-30;99;2082.85595703125
ML0702;3;2021-10-04;2021-10-07;4;1752.189208984375
ML0702;4;2022-10-08;2022-12-26;80;1933.6337890625
ML0703;0;2016-01-03;2016-01-15;13;1605.669677734375
ML0703;1;2018-10-19;2019-01-06;80;1717.1566162109375
ML0703;2;2019-09-30;2019-10-02;3;1537.3243408203125
ML0703;3;2019-10-21;2020-01-14;86;1783.39453125
ML0703;4;2020-09-25;2021-01-10;108;1879.6490478515625
ML0703;5;2021-12-23;2021-12-25;3;1536.324951171875
ML0703;6;2022-10-20;2023-01-09;82;1705.8004150390625
ML0901;0;2018-09-02;2018-10-11;40;4715.20166015625
ML0901;1;2019-09-02;2019-10-17;46;4696.556640625
ML0901;2;2020-09-07;2020-10-14;38;4830.6845703125
ML0901;3;2021-09-03;2021-10-02;30;4452.291015625
ML0901;4;2022-09-12;2022-10-14;33;4385.34423828125
