Date,1956,1957,1958,1959,1960,1961,1962,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
13/03 12:00,,6.048999786,12.64999962,10.71000004,3.786000013,5.537000179,2.506999969,,,4.397999763,5.684000015,6.436999798,6.579999924,5.308000088,2.555000067,1.264999986,1.437999964,0.493000001,0.847000003,1.68599999,3.821000099,0.541000009,1.822000027,2.187999964,11.23999977,3.786000013,1.08099997,0.090000004,0.07,0.123000003,0.066,0.041999999,0.059999999,0.067000002,0.061000001,0.291999996,0.541000009,0,2.055000067,,0.160999998,0.172000006,1.684000015,1.075000048,0.418000013,0.172999993,0.444999993,1.126999974,0.247999996,0.481000006,0.412,0.815999985,0.490999997,1.276000023,0.481999993,1.600000024,0.637000024,0.25999999,0.273999989,0.234999999,0.052000001
14/03 12:00,,5.872000217,11.67000008,10.40999985,3.630000114,5.485000134,2.289000034,,,4.285999775,5.495999813,6.248000145,6.040999889,5.119999886,2.520999908,1.19599998,1.373999953,0.458999991,0.797999978,1.557000041,3.77699995,0.507000029,1.794999957,2.154000044,11.15999985,3.630000114,1.01699996,0.088,0.067000002,0.108000003,0.064000003,0.039999999,0.057999998,0.064000003,0.059999999,0.25999999,0.507000029,0,1.968000054,,0.157000005,0.172000006,1.64199996,0.996999979,0.39199999,0.156000003,0.412,1.386999965,0.233999997,0.455000013,0.39199999,0.795000017,0.479999989,1.199000001,0.444999993,1.56099999,0.592000008,0.250999987,0.25999999,0.232999995,0.050000001
15/03 12:00,,5.684000015,10.72000027,10.15999985,3.474999905,5.308000088,2.134000063,,,4.243000031,5.308000088,6.059999943,5.611000061,4.93200016,2.431999922,1.171000004,1.348999977,0.444999993,0.779999971,1.52699995,3.664999962,0.493000001,1.730999947,2.039000034,10.97000027,3.474999905,0.991999984,0.082000002,0.066,0.097999997,0.059999999,0.039999999,0.057,0.061000001,0.057,0.236000001,0.493000001,0,1.848999977,,0.157000005,0.169,1.595999956,0.931999981,0.367000014,0.141000003,0.39199999,1.496999979,0.222000003,0.444999993,0.38499999,0.781000018,0.444999993,1.126000047,0.405000001,1.414000034,0.55400002,0.246000007,0.246999994,0.224000007,0.050000001
16/03 12:00,,5.537000179,9.762000084,9.902999878,3.355000019,5.160999775,1.904000044,,,4.131000042,5.119999886,5.872000217,5.098999977,4.743999958,2.398000002,1.085999966,1.264999986,0.411000013,0.73299998,1.442999959,3.621999979,0.458999991,1.70599997,1.944000006,10.89999962,3.319999933,0.927999973,0.079999998,0.064000003,0.090000004,0.057999998,0.039999999,0.054000001,0.059999999,0.050999999,0.233999997,0.448000014,0,1.812000036,,0.156000003,0.112999998,1.495000005,0.899999976,0.340999991,0.133000001,0.391000003,1.416000009,0.211999997,0.418000013,0.361999989,0.713999987,0.411000013,1.08099997,0.365999997,1.299000025,0.518000007,0.237000003,0.232999995,0.221000001,0.050000001
17/03 12:00,,5.52699995,9.579000473,9.649999619,3.312000036,5.109000206,1.738000035,,,4.122000217,4.93200016,5.684000015,4.754000187,4.528999805,2.309999943,1.01699996,1.19599998,0.397000015,0.714999974,1.373999953,3.474999905,0.444999993,1.64199996,1.909999967,10.72000027,3.164999962,0.908999979,0.078000002,0.063000001,0.090000004,0.057,0.039999999,0.052999999,0.057,0.048,0.226999998,0.411000013,0,1.748000026,,0.145999998,0.078000002,1.406999946,0.897000015,0.316000015,0.126000002,0.38499999,1.266000032,0.202999994,0.409999996,0.340999991,0.591000021,0.386000007,1.062999964,0.35800001,1.292000055,0.490999997,0.232999995,,0.211999997,0.050000001
18/03 12:00,,5.40199995,9.211999893,9.395999908,3.200000048,4.97300005,1.70599997,,,4.087999821,4.743999958,5.495999813,4.563000202,4.294000149,2.276000023,0.991999984,1.171000004,0.363000005,0.66900003,1.348999977,3.355000019,0.411000013,1.616999984,1.802000046,10.64999962,3.017999887,0.861999989,0.077,0.061000001,0.086000003,0.054000001,0.037,0.064000003,0.052999999,0.046999998,0.203999996,0.407999992,0,1.661999941,,0.142000005,0.071999997,1.264000058,0.846000016,0.291999996,0.119000003,0.361999989,1.106999993,0.193000004,0.386999995,0.333999991,0.513999999,0.367000014,0.991999984,0.351999998,1.273000002,0.479999989,0.224000007,,0.200000003,0.050000001
19/03 12:00,,4.993999958,9.071000099,9.142000198,3.157000065,4.921000004,1.621999979,,,3.976000071,4.563000202,5.308000088,4.406000137,4.243000031,2.187999964,0.913999975,1.105999947,0.352999985,0.665000021,1.284999967,3.312000036,0.397000015,1.531999946,1.710999966,10.46000004,2.894000053,0.843999982,0.074000001,0.059999999,0.074000001,0.050999999,0.035,0.090999998,0.048,0.045000002,0.199000001,0.382999986,0,1.636999965,,0.142000005,0.071000002,1.179999948,0.814999998,0.277999997,0.112999998,0.340999991,0.941999972,0.184,0.361999989,0.31099999,0.456999987,0.360000014,0.889999986,0.344999999,1.218000054,0.453999996,0.221000001,,0.179000005,0.050000001
20/03 12:00,,4.921000004,8.704000473,8.944000244,3.017999887,4.743999958,1.552000046,,,3.933000088,4.406000137,5.119999886,4.217000008,4.131000042,2.154000044,0.861999989,1.08099997,0.330000013,0.651000023,1.25999999,3.164999962,0.363000005,1.463000059,1.621999979,10.39000034,2.772000074,0.797999978,0.07,0.057999998,0.07,0.050000001,0.035,0.137999997,0.046999998,0.043000001,0.184,0.279000014,0,1.636999965,,0.130999997,0.068000004,1.138000011,0.726000011,0.263999999,0.111000001,0.333999991,0.824999988,0.174999997,0.335999995,0.287999988,0.444999993,0.335000008,0.842999995,0.340000004,1.166000009,0.444000006,0.211999997,0.203999996,0.156000003,0.050000001
21/03 12:00,,4.743999958,8.626999855,8.873999596,2.894000053,4.597000122,1.52699995,,,3.821000099,4.250999928,4.93200016,3.950000048,4.087999821,2.065999985,0.843999982,1.01699996,0.32100001,0.603999972,1.19599998,3.045000076,0.352999985,1.437999964,1.531999946,10.21000004,2.650000095,0.779999971,0.067000002,0.057,0.067000002,0.048,0.032000002,0.142000005,0.045000002,0.041999999,0.158999994,0.193000004,0,1.633999944,,0.119999997,0.067000002,1.138000011,0.675999999,0.250999987,0.105999999,0.316000015,0.717000008,0.165999994,0.31099999,0.275000006,0.425999999,0.310000002,0.828000009,0.333999991,1.02699995,0.418000013,0.202000007,0.203999996,0.138999999,0.050000001
22/03 12:00,,4.563000202,8.369000435,8.68999958,2.772000074,4.552999973,1.442999959,,,3.77699995,4.096000195,4.784999847,3.786000013,3.976000071,2.032000065,0.797999978,0.991999984,0.298999995,0.600000024,1.171000004,3.009000063,0.330000013,1.373999953,1.442999959,10.14000034,2.52699995,0.73299998,0.064000003,0.054000001,0.063000001,0.046999998,0.029999999,0.135000005,0.045000002,0.039999999,0.108000003,0.187000006,0,1.572000027,,0.118000001,0.064999998,1.110999942,0.667999983,0.244000003,0.104000002,0.314999998,0.591000021,0.158000007,0.287999988,0.263999999,0.458999991,0.287999988,0.782000005,0.310000002,0.989000022,0.409999996,0.194999993,0.203999996,0.128000006,0.050000001
23/03 12:00,,4.406000137,8.038000107,8.626999855,2.650000095,4.440999985,1.373999953,,,3.664999962,3.976000071,4.732999802,3.630000114,3.933000088,1.944000006,0.779999971,0.913999975,0.289999992,0.588999987,1.085999966,2.894000053,0.32100001,1.348999977,1.353999972,9.958999634,2.404999971,0.714999974,0.063000001,0.050000001,0.057999998,0.045000002,0.029999999,0.107000001,0.043000001,0.039999999,0.090999998,0.184,0,1.54400003,,0.118000001,0.059,1.077999949,0.643999994,0.234999999,0.098999999,0.308999985,0.505999982,0.149000004,0.275000006,0.25999999,0.495000005,0.273999989,0.734000027,0.287999988,0.904999971,0.39199999,0.194999993,0.172999993,0.108000003,0.050000001
24/03 12:00,,4.250999928,7.964000225,8.418000221,2.52699995,4.397999763,1.348999977,,,3.621999979,3.933000088,4.563000202,3.50999999,3.786000013,1.909999967,0.73299998,0.847000003,0.25999999,0.555000007,1.01699996,2.772000074,0.298999995,1.284999967,1.264999986,9.888999939,2.282999992,0.66900003,0.061000001,0.048,0.056000002,0.045000002,0.027000001,0.088,0.041999999,0.037,0.097999997,0.170000002,0,1.480000019,,0.112000003,0.052999999,1.050999999,0.603999972,0.224000007,0.097999997,0.287999988,0.405000001,0.141000003,0.261000007,0.250999987,0.532000005,0.25999999,0.685000002,0.277999997,0.88499999,0.391000003,0.186000004,0.079000004,0.052999999,0.050000001
25/03 12:00,,4.096000195,7.705999851,8.147999763,2.404999971,4.250999928,1.284999967,,,3.50999999,3.786000013,4.406000137,3.467000008,3.630000114,1.822000027,0.714999974,0.782999992,0.236000001,0.551999986,0.991999984,2.650000095,0.289999992,1.25999999,1.19599998,9.706000328,2.134000063,0.651000023,0.059999999,0.045000002,0.050999999,0.041999999,0.025,0.074000001,0.039999999,0.035,0.123000003,0.153999999,0,1.394000053,,0.108999997,0.046999998,1.019000053,0.597000003,0.215000004,0.093000002,0.275000006,0.333000004,0.133000001,0.247999996,0.246999994,0.551999986,0.246999994,0.637000024,0.27700001,0.842999995,0.38499999,0.156000003,,0.050000001,0.050000001
26/03 12:00,,3.940999985,7.326000214,7.767000198,2.309999943,4.096000195,1.25999999,,,3.467000008,3.664999962,4.250999928,3.319999933,3.50999999,1.794999957,0.66900003,0.717999995,0.226999998,0.541000009,0.927999973,2.555000067,0.26699999,1.175999999,1.171000004,9.63599968,1.922999978,0.592999995,0.057,0.043000001,0.048,0.039999999,0.025,0.07,0.037,0.035999998,0.109999999,0.143000007,0,1.366000056,,0.108999997,0.045000002,1.019000053,0.56400001,0.209000006,0.092,0.261000007,0.287,0.126000002,0.233999997,0.233999997,0.527999997,0.232999995,0.592000008,0.27700001,0.815999985,0.367000014,0.141000003,,0.050000001,0.050000001
27/03 12:00,,3.786000013,7.092999935,7.53399992,2.302999973,3.940999985,1.175999999,,,3.355000019,3.621999979,4.131000042,3.200000048,3.467000008,1.730999947,0.651000023,0.653999984,0.203999996,0.507000029,0.908999979,2.520999908,0.264999986,1.105999947,1.085999966,9.451999664,1.802000046,0.555000007,0.054000001,0.041999999,0.046999998,0.037,0.025,0.064000003,0.035,0.044,0.082000002,0.138999999,0,1.302000046,,0.101000004,0.045000002,0.991999984,0.52700001,0.200000003,0.088,0.247999996,0.256000012,0.119000003,0.222000003,0.222000003,0.526000023,0.224000007,0.55400002,0.273999989,0.723999977,0.360000014,0.134000003,,0.050000001,0.050000001
28/03 12:00,,3.630000114,6.822999954,7.31400013,2.276000023,3.786000013,1.085999966,,,3.312000036,3.50999999,4.087999821,3.157000065,3.319999933,1.70599997,0.603999972,0.603999972,0.199000001,0.504000008,0.861999989,2.404999971,0.257999986,1.08099997,0.996999979,9.381999969,1.690999985,0.541000009,0.052999999,0.039999999,0.044,0.035,0.025,0.059999999,0.035,0.041999999,0.077,0.126000002,0,1.215999961,,0.086000003,0.045000002,0.958999991,0.490999997,0.189999998,0.086999997,0.233999997,0.224999994,0.109999999,0.211999997,0.211999997,0.526000023,0.221000001,0.518000007,0.263999999,0.629999995,0.335000008,0.129999995,,0.050000001,0.050000001
29/03 12:00,,3.50999999,6.407999992,7.092999935,2.161000013,3.664999962,0.996999979,,,3.164999962,3.467000008,3.940999985,3.017999887,3.138000011,1.621999979,0.588999987,0.588999987,0.184,0.504000008,0.843999982,2.282999992,0.236000001,0.996999979,0.927999973,9.197999954,1.536999941,0.495999992,0.050999999,0.037,0.039999999,0.035,0.023,0.054000001,0.032000002,0.039999999,0.074000001,0.115999997,0,1.190999985,,0.072999999,0.043000001,0.958999991,0.453999996,0.180999994,0.082000002,0.224000007,0.218999997,0.097999997,0.202999994,0.202999994,0.495999992,0.211999997,0.481999993,0.263000011,0.565999985,0.310000002,0.119000003,,0.050000001,0.050000001
30/03 12:00,,3.467000008,6.111999989,6.822999954,2.012000084,3.621999979,0.927999973,,,3.017999887,3.319999933,3.752000093,2.921000004,2.90199995,1.531999946,0.54400003,0.555000007,0.172999993,0.504000008,0.782999992,2.161000013,0.233999997,0.927999973,0.908999979,9.128000259,1.442999959,0.458999991,0.050000001,0.035,0.039999999,0.035,0.023,0.050999999,0.029999999,0.037999999,0.071999997,0.104999997,0,1.190999985,,0.056000002,0.039000001,0.931999981,0.419999987,0.172000006,0.081,0.221000001,0.199000001,0.092,0.193000004,0.191,0.393000007,0.202000007,0.444999993,0.25999999,0.54400003,0.291000009,,,0.050000001,0.050000001
31/03 12:00,,3.319999933,6.048999786,6.449999809,1.828999996,3.474999905,0.908999979,,,2.894000053,3.200000048,3.517999887,2.887000084,2.772000074,1.442999959,0.507000029,0.541000009,0.169,0.493000001,0.717999995,2.039000034,0.226999998,0.908999979,0.861999989,8.944000244,1.353999972,0.444999993,0.048,0.033,0.037999999,0.032000002,0.021,0.050000001,0.029999999,0.037,0.074000001,0.089000002,0,1.190999985,,0.045000002,0.035999998,0.871999979,0.414999992,0.167999998,0.077,0.209999993,0.178000003,0.088,0.184,0.165999994,0.361999989,0.191,0.411000013,0.238999993,0.492000014,0.273000002,,,0.050000001,0.050000001
01/04 12:00,,3.164999962,5.829999924,6.289000034,1.794999957,3.319999933,0.861999989,,,2.772000074,3.157000065,3.467000008,2.772000074,2.650000095,1.353999972,0.504000008,0.507000029,0.158000007,0.448000014,0.653999984,1.944000006,0.203999996,0.861999989,0.843999982,8.873999596,1.264999986,0.400000006,0.045000002,0.032000002,0.037,0.029999999,0.021,0.048,0.028000001,0.035,0.072999999,0.081,0,1.190999985,0.230000004,0.043000001,0.035,0.837000012,0.393000007,0.156000003,0.077,0.194000006,0.170000002,0.086999997,0.174999997,0.128999993,0.335999995,0.174999997,0.39199999,0.206,0.488999993,0.224000007,,,0.050000001,0.050000001
02/04 12:00,,3.045000076,5.506000042,6.236999989,1.710999966,3.164999962,0.843999982,,,2.677000046,3.017999887,3.355000019,2.677000046,2.555000067,1.264999986,0.493000001,0.493000001,0.157000005,0.400000006,0.592999995,1.909999967,0.199000001,0.843999982,0.797999978,8.68999958,1.175999999,0.363000005,0.041999999,0.029999999,0.035,0.027000001,0.018999999,0.046999998,0.027000001,0.035,0.07,0.077,0,1.190999985,0.186000004,0.043000001,0.035,0.79400003,0.391000003,0.147,0.078000002,0.181999996,0.149000004,0.082000002,0.165999994,0.125,0.316000015,0.165999994,0.38499999,0.202000007,0.488999993,0.214000002,0.104000002,,0.057999998,0.050000001
03/04 12:00,,3.009000063,5.308000088,6.059999943,1.621999979,2.99000001,0.797999978,,,2.642999887,2.894000053,3.312000036,2.642999887,2.520999908,1.175999999,0.458999991,0.458999991,0.153999999,0.356000006,0.54400003,1.802000046,0.184,0.797999978,0.779999971,8.626999855,1.085999966,0.370999992,0.039999999,0.029999999,0.035,0.025,0.018999999,0.045000002,0.025,0.032000002,0.067000002,0.074000001,0,1.187999964,0.172999993,0.043000001,0.035,0.745999992,0.389999986,0.137999997,0.078000002,0.166999996,0.131999999,0.081,0.158000007,0.123000003,0.308999985,0.157000005,0.367000014,0.194999993,0.470999986,0.209000006,0.098999999,,0.079000004,0.050000001
04/04 12:00,,2.894000053,5.078000069,5.872000217,1.531999946,2.805999994,0.779999971,,,2.52699995,2.772000074,3.200000048,2.52699995,2.431999922,1.085999966,0.444999993,0.444999993,0.140000001,0.323000014,0.507000029,1.730999947,0.172999993,0.779999971,0.73299998,8.467000008,0.996999979,0.395000011,0.039999999,0.028000001,0.032000002,0.025,0.017999999,0.043000001,0.025,0.029999999,0.064000003,0.07,0,1.126000047,0.165000007,0.041999999,0.034000002,0.699999988,0.368000001,0.130999997,0.078000002,0.158000007,0.126000002,0.077,0.149000004,0.120999999,0.291000009,0.149000004,0.365999997,0.192000002,0.419,0.191,0.096000001,,0.07,0.050000001
05/04 12:00,,2.799000025,4.796000004,5.642000198,1.442999959,2.737999916,0.73299998,,,2.431999922,2.650000095,3.157000065,2.431999922,2.398000002,0.996999979,0.411000013,0.411000013,0.126000002,0.291999996,0.493000001,1.70599997,0.169,0.73299998,0.714999974,8.406000137,0.913999975,0.356000006,0.037,0.027000001,0.029999999,0.023,0.017999999,0.041999999,0.025,0.029999999,0.064000003,0.064000003,0,1.09800005,0.137999997,0.039999999,0.033,0.691999972,0.379000008,0.127000004,0.079000004,0.148000002,0.136999995,0.077,0.141000003,0.119000003,0.287,0.140000001,0.360000014,0.180999994,0.409999996,0.174999997,0.090000004,,0.050999999,0.050000001
06/04 12:00,,2.765000105,4.388999939,5.31799984,1.353999972,2.53399992,0.714999974,,,2.398000002,2.52699995,3.017999887,2.398000002,2.309999943,0.913999975,0.397000015,0.397000015,0.118000001,0.26699999,0.458999991,1.64199996,0.160999998,0.714999974,0.66900003,8.24600029,0.847000003,0.330000013,0.035,0.025,0.028999999,0.023,0.016000001,0.039999999,0.023,0.028000001,0.064000003,0.061000001,0,1.036999941,0.119000003,0.039999999,0.030999999,0.65200001,0.414000005,4.679999828,0.079000004,0.133000001,0.125,0.075999998,0.130999997,0.116999999,0.275000006,0.133000001,0.340999991,0.165999994,0.39199999,0.165999994,0.068999998,,0.050000001,0.050000001
07/04 12:00,,2.650000095,3.132999897,5.119999886,1.264999986,2.378000021,0.66900003,,,2.282999992,2.404999971,2.921000004,2.282999992,2.276000023,0.847000003,0.363000005,0.363000005,0.115999997,0.257999986,0.444999993,1.616999984,0.178000003,0.66900003,0.651000023,8.18500042,1.004999995,0.32100001,0.035,0.025,0.025,0.021,0.014,0.037999999,0.023,0.027000001,0.063000001,0.059999999,0,1.008999944,0.115999997,0.039999999,0.029999999,0.625,0.414999992,9.227000237,0.079999998,0.126000002,0.111000001,0.071000002,0.119000003,0.115000002,0.261000007,0.126000002,0.333999991,0.158999994,0.397000015,0.157000005,0.004,,0.050000001,0.050000001
08/04 12:00,,2.52699995,3.009000063,4.97300005,1.19599998,2.167000055,0.651000023,,,2.187999964,2.309999943,2.887000084,2.161000013,2.187999964,0.797999978,0.360000014,0.352999985,0.109999999,0.229000002,0.411000013,1.552000046,0.214000002,0.651000023,0.603999972,8.024999619,1.694000006,0.291999996,0.033,0.023,0.025,0.021,0.014,0.037,0.023,0.025,0.061000001,0.057999998,0,0.94599998,0.104999997,0.096000001,0.029999999,0.579999983,,2.84800005,0.079999998,0.119999997,0.097999997,0.071000002,0.112000003,0.112000003,0.247999996,0.118000001,0.316000015,0.160999998,0.414999992,0.149000004,0,,0.050000001,0.050000001
09/04 12:00,,2.431999922,2.894000053,4.962999821,1.171000004,2.012000084,0.603999972,,,2.154000044,2.276000023,2.772000074,2.039000034,2.154000044,0.779999971,0.352999985,0.330000013,0.107000001,0.200000003,0.397000015,1.52699995,0.293000013,0.603999972,0.588999987,7.964000225,1.771000028,0.25999999,0.032000002,0.023,0.023,0.018999999,0.014,0.035,0.021,0.022,0.061000001,0.057999998,0,0.875999987,0.088,0.837000012,0.029999999,0.537999988,,1.235999942,0.079999998,0.118000001,0.092,0.07,0.105999999,0.105999999,0.233999997,0.112999998,0.308999985,0.167999998,0.416000009,0.142000005,0,,0.050000001,0.050000001
10/04 12:00,,2.398000002,2.717000008,4.921000004,1.105999947,1.789000034,0.588999987,,,2.039000034,2.161000013,2.677000046,1.917000055,2.065999985,0.717999995,0.330000013,0.32100001,0.100000001,0.187999994,0.363000005,1.463000059,0.652999997,0.588999987,0.555000007,7.803999901,1.587000012,0.236000001,0.029999999,0.021,0.021,0.018999999,0.012,0.033,0.018999999,0.018999999,0.061000001,0.057999998,0,0.856000006,0.072999999,2.765000105,0.028999999,0.675999999,,0.418000013,0.081,0.112999998,0.088,0.067000002,0.105999999,0.104000002,0.222000003,0.111000001,0.291000009,0.165999994,0.425000012,0.140000001,0,,0.050000001,0.050000001
11/04 12:00,,2.309999943,2.444999933,4.709000111,1.08099997,1.626999974,0.555000007,,,1.917000055,2.065999985,2.642999887,1.822000027,2.032000065,0.66900003,0.328000009,0.291999996,0.097000003,0.184,0.683000028,1.437999964,1.404999971,0.555000007,0.541000009,7.743000031,1.383999944,0.226999998,0.029999999,0.021,0.021,0.017999999,0.012,0.032000002,0.018999999,0.017000001,0.061000001,0.057999998,0,0.811999977,0.066,3.351000071,0.028000001,0.648999989,,0.275000006,0.081,0.111000001,0.086999997,0.066,0.104000002,0.097999997,0.214000002,0.105999999,0.289999992,,0.451000005,0.133000001,0,,0.050000001,0.050000001
12/04 12:00,,2.276000023,2.398000002,4.416999817,1.01699996,1.531999946,0.551999986,,,1.802000046,2.032000065,2.555000067,1.794999957,1.917000055,0.651000023,0.32100001,0.26699999,0.090000004,0.172999993,1.787999988,1.353999972,1.036999941,0.541000009,0.507000029,7.583000183,1.389000058,0.200000003,0.028000001,0.018999999,0.021,0.017999999,0.012,0.029999999,0.018999999,0.011,0.061000001,0.057999998,0,0.791999996,0.064000003,3.246999979,0.028000001,0.601999998,,0.228,0.081,0.105999999,0.082000002,0.061999999,0.097999997,0.093000002,0.211999997,0.104000002,0.289999992,,0.453000009,0.126000002,0,,0.050000001,0.050000001
13/04 12:00,,2.187999964,2.336999893,4.250999928,0.991999984,1.442999959,0.541000009,,,1.730999947,1.917000055,2.520999908,1.710999966,1.802000046,0.592999995,0.298999995,0.257999986,0.088,0.169,1.932000041,1.284999967,0.451999992,0.507000029,0.493000001,7.521999836,1.412999988,0.184,0.028000001,0.018999999,0.021,0.016000001,0.011,0.028000001,0.017999999,0.001,0.059999999,0.057999998,0,0.742999971,0.07,2.447999954,0.028000001,0.565999985,,0.192000002,0.082000002,0.101999998,0.317000002,0.057,0.093000002,0.092,0.202999994,0.098999999,0.287,,0.453000009,0.118000001,0,,0.050000001,0.050000001
14/04 12:00,,2.154000044,2.364000082,4.096000195,0.948000014,1.353999972,0.507000029,,,1.70599997,1.822000027,2.431999922,1.64199996,1.710999966,0.555000007,0.296999991,0.236000001,0.082000002,0.153999999,1.575000048,1.25999999,0.522000015,0.493000001,0.533999979,7.362999916,1.289999962,0.170000002,0.027000001,0.017999999,0.021,0.014,0.011,0.028000001,0.017999999,0,0.057999998,0.057999998,0,0.639999986,0.071999997,1.781999946,0.028000001,0.561999977,0.546000004,0.172999993,0.082000002,0.086999997,1.039999962,0.054000001,0.092,0.088,0.191,0.097000003,0.277999997,0.133000001,0.437000006,0.112000003,0,,0.050000001,0.050000001
15/04 12:00,,2.065999985,2.167000055,3.940999985,1.006999969,1.264999986,0.493000001,,,1.621999979,1.794999957,2.398000002,1.636999965,1.64199996,0.541000009,0.289999992,0.226999998,0.079999998,0.143000007,1.52699995,1.19599998,1.032999992,0.458999991,0.883000016,7.302000046,1.25999999,0.158000007,0.025,0.017999999,0.018999999,0.014,0.009,0.027000001,0.030999999,0,0.057,0.059,0,0.68900001,0.072999999,1.432999969,0.028000001,0.546000004,0.398999989,0.163000003,0.082000002,0.075999998,0.941999972,0.052999999,0.088,0.088,0.174999997,0.093000002,0.27700001,0.126000002,0.393999994,0.104000002,0,,0.050000001,0.050000001
16/04 12:00,,2.032000065,2.039000034,3.855000019,1.031999946,1.175999999,0.458999991,,,1.552000046,1.730999947,2.309999943,1.616999984,1.616999984,0.495999992,0.26699999,0.203999996,0.078000002,0.138999999,1.442999959,1.171000004,1.626000047,0.444999993,1.273000002,7.142000198,1.294999957,0.153999999,0.025,0.016000001,0.018999999,0.014,0.009,0.025,0.193000004,0,0.054000001,0.063000001,0,0.635999978,0.07,1.103999972,0.027000001,0.523999989,0.340999991,0.150999993,0.082999997,0.07,0.824999988,0.050000001,0.086999997,0.088,0.165999994,0.092,0.273999989,0.118000001,0.372000009,0.098999999,0,,0.050000001,0.050000001
17/04 12:00,,1.917000055,2.052000046,3.888999939,1.156000018,1.085999966,0.444999993,,,1.52699995,1.70599997,2.276000023,1.552000046,1.531999946,0.458999991,0.264999986,0.199000001,0.077,0.126000002,1.412999988,1.105999947,2.138999939,0.411000013,1.404000044,7.080999851,1.611999989,0.143000007,0.023,0.012,0.018999999,0.012,0.008,0.023,0.497000009,0,0.052999999,0.059999999,0,0.600000024,0.064000003,0.801999986,0.008,0.495999992,0.328000009,0.143000007,0.082999997,0.083999999,0.727999985,0.050000001,0.081,0.088,0.158000007,0.088,0.25999999,0.112999998,0.317999989,0.097000003,0,,0.050000001,0.050000001
18/04 12:00,,1.802000046,2.398000002,3.638999939,1.432999969,0.996999979,0.411000013,,,1.442999959,1.64199996,2.187999964,1.52699995,1.463000059,0.467000008,0.279000014,0.187999994,0.074000001,0.115999997,2.213000059,1.08099997,2.628999949,0.397000015,1.536999941,6.921000004,1.677000046,0.138999999,0.023,0.001,0.02,0.011,0.008,0.023,0.263000011,0,0.050999999,0.059,0,0.59799999,0.059999999,0.560000002,0,0.537,0.305999994,0.137999997,0.082999997,0.134000003,0.54400003,0.039000001,0.075999998,0.086999997,0.149000004,0.086000003,0.250999987,0.968999982,0.308999985,0.093000002,0,,0.050000001,0.050000001
19/04 12:00,,1.690999985,2.479000092,3.474999905,1.833999991,0.898999989,0.407999992,,,1.373999953,1.616999984,2.154000044,1.442999959,1.437999964,0.512000024,0.324000001,0.184,0.071000002,0.107000001,4.418000221,1.01699996,2.982000113,0.363000005,1.52699995,6.860000134,1.968000054,0.128000006,0.021,0,0.018999999,0.009,0.006,0.021,0.163000003,0,0.050000001,0.059999999,0,0.56400001,0.057,0.330000013,0,0.474000007,0.282999992,0.134000003,0.083999999,0.126000002,0.181999996,0.003,0.07,0.079999998,0.141000003,0.082000002,0.25,2.70600009,0.291000009,0.092,0,,0.050000001,0.050000001
20/04 12:00,,1.536999941,2.737999916,3.355000019,2.407000065,0.772000015,0.397000015,,,1.348999977,1.552000046,2.065999985,1.353999972,1.373999953,0.560000002,0.32100001,0.172999993,0.07,0.100000001,4.518000126,0.991999984,3.119999886,0.352999985,1.422999978,6.699999809,2.960000038,0.125,0.021,0,0.018999999,0.008,0.005,0.021,0.108000003,0,0.048,0.057999998,0,0.518000007,0.054000001,0.219999999,0,0.405000001,0.252000004,0.128000006,0.083999999,0.119999997,0.140000001,0,0.079000004,0.07,0.133000001,0.081,0.246000007,0.884000003,0.47299999,0.088,0,,0.050000001,0.050000001
21/04 12:00,,1.463000059,2.907000065,3.345999956,2.825999975,0.671999991,0.363000005,,,1.304999948,1.567000031,2.085999966,1.284999967,1.348999977,0.597000003,0.298999995,0.169,0.067000002,0.098999999,4.224999905,0.927999973,3.693000078,0.330000013,1.269999981,6.638999939,4.301000118,0.115999997,0.018999999,0,0.018999999,0.006,0.004,0.018999999,0.088,0,0.048,0.059,0,0.500999987,0.050000001,0.202000007,0.086999997,0.344000012,0.237000003,0.140000001,0.085000001,0.119999997,0.125,0,0.116999999,0.061000001,0.126000002,0.150000006,0.237000003,0.574000001,0.958000004,0.086000003,0,,0.050000001,0.050000001
22/04 12:00,,1.437999964,2.575000048,3.312000036,2.655999899,0.665000021,0.352999985,,,1.343999982,1.672000051,2.174000025,1.25999999,1.264999986,0.588999987,0.296999991,0.158000007,0.066,0.097000003,3.914999962,0.908999979,3.334000111,0.32100001,1.19599998,6.479000092,3.717000008,0.109999999,0.018999999,0,0.017999999,0.006,0.004,0.017999999,0.074000001,0,0.048,0.059999999,0,0.435000002,0.048,0.192000002,1.942000031,0.317000002,0.229000002,0.137999997,0.085000001,0.116999999,0.111000001,0,0.118000001,0.054000001,0.119000003,0.360000014,0.236000001,,0.904999971,0.082000002,0,,0.050000001,0.050000001
