Date,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
24/03 12:00,,79.65000153,64.08000183,61.97000122,55.09000015,95.88999939,77.48000336,41.86999893,55.38999939,38.18000031,31.55999947,34.59000015,27,39.06000137,30.76000023,76.36000061,32.54000092,33.88000107,45.59999847,24.77000046,24.71999931,19.71999931,13.14000034,6.176000118,2.575999975,5.422999859,9.678999901,15.42000008,3.374000072,5.776000023,5.375999928,4.940000057,5.022999763,2.772000074,0.152999997,0.111000001,0.382999986,0.323000014,0.191,2.121000051,1.006999969,0.202999994,1.942000031,0.67900002,0.439999998,17.77000046,3.901000023,1.20599997,,,11.90999985,4.458000183,0.875,0.079999998,2.029000044,0.25999999,0.194000006,418.3999939,281,374.6000061,302.7000122,348.2999878,478.2000122,143.3000031,236.1999969,318,306.8999939,365.1000061,237
25/03 12:00,,78.29000092,62.65999985,60.97999954,54.00999832,93.41000366,76.30000305,40.93000031,55.02000046,37.18999863,30.79999924,33.83000183,26.23999977,38.13000107,30.04000092,74.94000244,31.55999947,33.06999969,44.86999893,23.95999908,24.12999916,19.55999947,13.01000023,5.869999886,2.561000109,5.422999859,9.56099987,14.81999969,3.313999891,5.352000237,4.962999821,4.684000015,5,2.575999975,0.122000001,0.082000002,0.367000014,0.319999993,0.143999994,2.111000061,0.867999971,0.191,1.89199996,0.67900002,0.426999986,17.20999908,3.671000004,1.04400003,,,11.40999985,4.334000111,0.85799998,0.078000002,1.932000041,0.202000007,0.152999997,412.6000061,277,258.8999939,294.3999939,342.8999939,475.2000122,135.3000031,229.5,312.5,296.5,358.8999939,235.8999939
26/03 12:00,,75.87000275,60.74000168,57.50999832,53.06999969,91.08999634,74.94000244,40,54.00999832,36.09000015,30.20999908,33.06999969,25.47999954,37.18999863,29.28000069,73.01000214,30.62999916,32.31000137,44.40000153,23.20000076,24.09000015,19.12999916,12.56999969,5.846000195,2.500999928,5.328999996,9.255999565,14.35999966,3.118000031,5.022999763,4.743999958,4.413000107,4.940000057,2.561000109,0.119999997,0.071000002,0.323000014,0.319999993,0.083999999,2.111000061,0.85799998,0.162,1.72300005,0.638999999,0.382999986,16.61000061,3.520999908,0.875,,,11.15999985,4.063000202,0.776000023,0.041999999,1.932000041,0.014,0.122000001,405.8999939,272.6000061,244.6999969,288.6000061,338.3999939,470,129.1999969,222.6000061,308.1000061,289.7999878,352.8999939,232.5
27/03 12:00,,73.08000183,59.31000137,55.95999908,52.13999939,89.70999908,72.76999664,39.06000137,53.06999969,34.65000153,30,32.31000137,24.88999939,36.09000015,28.52000046,71.83999634,29.32999992,31.55999947,42.84999847,22.11000061,24.09000015,19.10000038,12.40999985,5.751999855,2.305000067,5.022999763,9.137999535,14.32999992,3.042999983,4.940000057,4.729000092,4.202000141,4.743999958,2.561000109,0.119999997,0.033,0.307000011,0.307000011,0.079999998,2.071000099,0.818000019,0.159999996,1.583999991,0.50999999,0.367000014,16.02000046,3.358999968,0.776000023,,,10.90999985,3.915999889,0.67900002,0.004,1.932000041,0,0.111000001,400.8999939,267.1000061,241,281.7999878,337.7999878,463.7999878,126.6999969,219.5,303,282.8999939,343.1000061,226.6000061
28/03 12:00,,71.83999634,57.13999939,53.86999893,51,88.11000061,70.79000092,38.13000107,52.13999939,33.65999985,29.28000069,31.55999947,24.68000031,34.65000153,27.76000023,70.72000122,28.52000046,30.79999924,41.86999893,20.14999962,24.09000015,19.10000038,11.84000015,5.446000099,2.289999962,5,8.833000183,14.19999981,2.846999884,4.743999958,4.669000149,4.186999798,4.729000092,2.500999928,0.111000001,0.002,0.263000011,0.263000011,0.079999998,1.942000031,0.68900001,0.150999993,1.534000039,0.486999989,0.323000014,15.42000008,3.128999949,0.67900002,,,10.53999996,3.792000055,0.593999982,0,1.850000024,0,0.072999999,395.2000122,263,310.5,266.3999939,332.2999878,459.6000061,125.1999969,216.8000031,315.2999878,269.8999939,338.3999939,217.1000061
29/03 12:00,,70.72000122,55.15000153,51.97999954,49.18000031,85.84999847,69.59999847,37.18999863,51,32.52000046,28.69000053,30.79999924,23.95999908,33.83000183,27,69.59999847,27.76000023,30.04000092,40.93000031,19.17000008,23.92000008,19.10000038,11.28999996,5.422999859,2.289999962,5,8.715000153,13.76000023,2.832000017,4.669000149,4.47300005,4.186999798,4.729000092,2.305000067,0.082000002,0,0.25999999,0.25999999,0.079999998,1.932000041,0.638999999,0.122000001,1.404999971,0.442999989,0.319999993,14.94999981,3.088000059,0.67900002,,,10.5,3.644999981,0.44600001,0,1.753000021,0,0.041999999,387.2999878,259.5,368.5,263.6000061,326.7000122,450.7000122,123.8000031,213.1999969,311,271.8999939,333.1000061,210.6000061
30/03 12:00,,69.59999847,53.81000137,50.52000046,47.72000122,84.18000031,68.48999786,36.25999832,49.18000031,32.27000046,28.47999954,30.04000092,23.37000084,33.24000168,26.40999985,67.73999786,26.82999992,29.11000061,40.20000076,19.10000038,23.03000069,19.10000038,10.94999981,5.422999859,2.289999962,5,8.409000397,13.60000038,2.832000017,4.413000107,4.458000183,4.126999855,4.669000149,2.289999962,0.079999998,0,0.246999994,0.246999994,0.071000002,1.932000041,0.50999999,0.111000001,1.394999981,0.426999986,0.319999993,14.78999996,2.733999968,0.569999993,,,10.31000042,3.520999908,0.439999998,0,1.743000031,1.769999981,0.039999999,381.2999878,256.5,366.8999939,259.3999939,321.3999939,447.2000122,122.1999969,211,,268.5,327.3999939,205.1999969
31/03 12:00,,68.48999786,51.97999954,51.25,47.40999985,82.22000122,67.62000275,35.36000061,47.52000046,31.38999939,27.76000023,29.28000069,23.15999985,33.02999878,26.20000076,63.95999908,25.53000069,27.80999947,40.15000153,19.10000038,21.72999954,19.10000038,10.82999992,5.422999859,2.289999962,5,8.38599968,13.03999996,2.772000074,4.202000141,4.397999763,3.930999994,4.47300005,2.289999962,0.071000002,0,0.202999994,0.194000006,0.033,1.932000041,0.5,0.082000002,1.394999981,0.382999986,0.307000011,14.48999977,2.561000109,0.437000006,,,10.06000042,3.25,0.437000006,0,1.572000027,5.750999928,0.030999999,373.3999939,250.6999969,366.7999878,254.3000031,318,441.5,118.5999985,204.8000031,,262.7000122,318.2000122,191.3999939
01/04 12:00,,67.62000275,50.31999969,53.74000168,46.52999878,81.81999969,67.30999756,34.75999832,46.52999878,30.09000015,27,28.52000046,22.44000053,32.31000137,25.47999954,61.59999847,24.71999931,27,39.93999863,19.10000038,20.79000092,18.96999931,10.52000046,5.422999859,2.289999962,4.940000057,8.38599968,12.56999969,2.575999975,4.186999798,4.202000141,3.855999947,4.458000183,2.289999962,0.041999999,0,0.200000003,0.162,0.002,1.89199996,0.5,0.079999998,1.394999981,0.379999995,0.263000011,14.85999966,2.561000109,0.386000007,,,9.673000336,3.088000059,0.386000007,0,1.25,0.442000002,0.002,368.3999939,245.1000061,363.5,242.1999969,316.7000122,437.1000061,115.0999985,196.8000031,,255.1000061,309.2999878,187
02/04 12:00,,67.30999756,49.13000107,52.86000061,45.59999847,80.76999664,66.25,34.54999924,45.59999847,29.11000061,26.40999985,27.93000031,21.68000031,31.71999931,24.71999931,59.61999893,23.95999908,26.06999969,39.27000046,19.10000038,19.77000046,18.39999962,10.5,5.328999996,2.289999962,4.743999958,8.38599968,12.40999985,2.561000109,4.186999798,4.186999798,3.599999905,4.458000183,2.289999962,0.039999999,0,0.191,0.150999993,0,1.72300005,0.460000008,0.071000002,1.315000057,0.367000014,0.246999994,14.39000034,2.561000109,0.411000013,,,9.25,2.85800004,0.379999995,0,1.215999961,0,0,363.7999878,239.8000031,358.7999878,233.3999939,312.6000061,431.6000061,112.8000031,191.3999939,267.6000061,250.6999969,299.6000061,184
03/04 12:00,,66.25,47.31000137,51.04999924,44.65999985,79.65000153,65.13999939,33.83000183,44.65999985,27.80999947,26.20000076,27.71999931,20.92000008,31.51000023,23.95999908,58.43999863,23.03000069,24.77000046,39.22000122,19.10000038,19.69000053,17.93000031,10.40999985,5.022999763,2.25,4.729000092,8.291999817,11.97000027,2.561000109,4.126999855,4.126999855,3.269000053,4.458000183,2.25,0.030999999,0,0.143999994,0.112999998,0,1.54400003,0.294,0.041999999,1.057000041,0.323000014,0.202999994,14.05000019,2.561000109,0.493999988,,,8.848999977,2.707999945,0.379999995,0,1.133999944,0,0,359.2000122,231.1999969,352.1000061,225.8999939,310.7999878,426.6000061,109.5999985,185.6999969,260.1000061,244.8999939,284.2000122,178.5
04/04 12:00,,65.13999939,45.43999863,49.38999939,43.72999954,78.54000092,64.26999664,33.06999969,43.72999954,27,25.47999954,27,20.32999992,30.79999924,23.20000076,57.31999969,21.88999939,23.95999908,39.00999832,19.10000038,19.55999947,17.77000046,10.01000023,4.940000057,2.121000051,4.729000092,7.986000061,11.81000042,2.500999928,3.930999994,3.930999994,2.861999989,4.397999763,2.121000051,0.002,0,0.083999999,0.072999999,0,1.404999971,0.169,0.039999999,0.996999979,0.319999993,0.191,13.43000031,2.546000004,0.50999999,,,8.614999771,2.561000109,0.379999995,0,1.036999941,0,0,354.5,225,346.2000122,219,312.2999878,426.3999939,105.6999969,181.3000031,256.6000061,238.8000031,288.6000061,166
05/04 12:00,,64.01999664,43.58000183,48.18999863,42.79999924,77.41999817,63.95999908,32.31000137,42.79999924,26.06999969,24.71999931,26.40999985,20.15999985,30.04000092,22.44000053,56.20000076,21.63999939,23.20000076,38.13000107,19.10000038,19,17.20999908,9.585000038,4.743999958,2.111000061,4.669000149,7.962999821,11.38000011,2.305000067,3.915999889,3.915999889,2.832000017,4.202000141,2.111000061,0,0,0.089000002,0.041999999,0,1.355000019,0.159999996,0.030999999,0.867999971,0.319999993,0.152999997,12.60000038,2.305999994,0.65200001,,,8.192000389,2.355000019,0.377000004,0,1.02699995,0,0,348.8999939,222.8999939,339.6000061,215,297,421.7000122,103,177.1000061,253.6999969,230.8000031,279.2000122,158.8999939
06/04 12:00,,62.90000153,41.91999817,46.58000183,42.06999969,76.30000305,63.15000153,31.55999947,41.65999985,24.77000046,24.12999916,26.20000076,19.71999931,29.45000076,21.68000031,55.09000015,20.92000008,22.44000053,37.18999863,19.10000038,18.53000069,16.73999977,9.255999565,4.729000092,2.111000061,4.47300005,7.962999821,11.26000023,2.289999962,3.855999947,3.855999947,2.772000074,4.186999798,2.071000099,0,0,0.108999997,0.030999999,0,1.225999951,0.159999996,0.002,0.818000019,0.307000011,0.122000001,12.26000023,2.118000031,0.513999999,,,7.769000053,2.111000061,0.298000008,0,0.865999997,0,0,341.2000122,220.6000061,331.7999878,211.1999969,290.8999939,414.2999878,100.5,171.3000031,250.6999969,230.6000061,271.7000122,151.6000061
07/04 12:00,,61.79000092,40.93000031,45.38999939,41.81000137,75.19000244,62.84000015,30.79999924,40.04999924,23.95999908,23.92000008,25.47999954,19.69000053,29.23999977,20.92000008,54.00999832,20.32999992,21.85000038,36.47000122,19.10000038,18.37000084,16.70999908,9.232000351,4.669000149,2.111000061,4.458000183,7.868999958,10.85999966,2.349999905,3.660000086,3.660000086,2.575999975,4.186999798,1.90199995,0,0,0.082000002,0.002,0,1.215999961,0.159999996,0,0.68900001,0.263000011,0.111000001,11.93999958,1.93900001,0.44600001,,,7.34499979,2.029000044,0.231999993,0,0.69599998,0,0,336.1000061,217.1000061,321.3999939,205.1000061,286.6000061,408.7000122,97.18000031,164.1000061,244.8000031,229.8999939,265.8999939,144.6000061
08/04 12:00,,60.66999817,40,43.58000183,41.13999939,74.06999969,62.77999878,30.04000092,39.06000137,23.20000076,23.20000076,24.71999931,19.55999947,28.52000046,20.20000076,53.06999969,20.15999985,21.80999947,36.20999908,18.82999992,17.93000031,16.57999992,9.232000351,4.47300005,2.111000061,4.458000183,7.563000202,10.52000046,2.546000004,3.585000038,3.644999981,2.561000109,4.186999798,1.72300005,0,0,0.079999998,0,0,1.215999961,0.159999996,0,0.67900002,0.246999994,0.082000002,11.93999958,1.769999981,0.416000009,,,7.116000175,1.932000041,0.200000003,0,0.597000003,0,0,330.2000122,213.8000031,313.6000061,200.3000031,275.1000061,403.7000122,94.48000336,159.6000061,238.8999939,227.8000031,262.7000122,137.5
09/04 12:00,,59.54999924,38.86000061,41.91999817,41.29999924,72.94999695,64.63999939,29.28000069,38.13000107,22.44000053,22.61000061,23.95999908,19,27.76000023,19.71999931,52.13999939,19.59000015,21.63999939,35.36000061,17.56999969,17.77000046,16.14999962,9.232000351,4.458000183,2.111000061,4.458000183,7.445000172,10.5,2.621000051,3.328999996,3.644999981,2.561000109,4.126999855,1.583999991,0,0,0.079999998,0,0,1.215999961,0.150999993,0,0.67900002,0.202999994,0.079999998,11.67000008,1.671000004,0.407000005,,,7.116000175,1.850000024,0.181999996,0,0.497000009,0,0,325.2999878,211.3999939,303,196.6000061,267.3999939,399.6000061,89.62999725,154.6999969,232.5,226.3999939,256.7999878,133.5
10/04 12:00,,58.43999863,37.04000092,40.72999954,42.18000031,71.83999634,62.97000122,28.52000046,37.18999863,21.51000023,22.39999962,23.37000084,18.39999962,27,19.55999947,51.20000076,19.12999916,21.09000015,34.75999832,16.21999931,17.34000015,15.98999977,9.232000351,4.458000183,2.111000061,4.458000183,7.139999866,10.40999985,2.816999912,3.118000031,3.585000038,2.561000109,3.930999994,1.574000001,0,0,0.071000002,0,0,1.175999999,0.122000001,0,0.67900002,0.200000003,0.079999998,11.15999985,1.574000001,0.379999995,,,6.921999931,1.753000021,0.159999996,0,0.44600001,0,0,319.8999939,207.5,284.7999878,191.3000031,263.6000061,394.3999939,87.19000244,149.3000031,226.1000061,220.5,254.3999939,129.6000061
11/04 12:00,,57.31999969,35.40999985,38.90999985,42.90000153,70.72000122,61.54000092,27.59000015,36.25999832,20.23999977,21.85000038,23.15999985,17.79999924,26.23999977,19.12999916,50.47000122,19.10000038,20.87999916,34.54999924,15.98999977,17.18000031,15.55000019,9.232000351,4.397999763,2.111000061,4.458000183,7.116000175,10.01000023,2.832000017,3.042999983,3.388999939,2.500999928,3.915999889,1.574000001,0,0,0.041999999,0,0,1.006999969,0.111000001,0,0.638999999,0.191,0.071000002,11.11999989,1.56400001,0.351999998,,,6.69299984,1.671000004,0.159999996,0,0.439999998,0,0,316.5,202.5,281.7999878,183.1999969,265.2000122,386.5,84.02999878,144.6000061,220.6000061,215.1000061,269.2999878,121.0999985
12/04 12:00,,56.20000076,34.41999817,37.25,43.15999985,68.86000061,59.36999893,26.29000092,35.36000061,19.59000015,21.63999939,22.61000061,17.20999908,25.47999954,18.96999931,50,19.10000038,20.32999992,34,15.55000019,16.61000061,15.39000034,9.232000351,4.202000141,2.111000061,4.397999763,7.021999836,9.585000038,2.832000017,2.786999941,3.313999891,2.305000067,3.915999889,1.534000039,0,0,0.030999999,0,0,0.867999971,0.082000002,0,0.50999999,0.162,0.041999999,11.15999985,1.411999941,0.317000002,,,6.69299984,1.574000001,0.142000005,0,0.412,0,0,309.7000122,197.5,270.3999939,179.1000061,253.3000031,381,81.08999634,139.3999939,214.6999969,210.3999939,233.5,112.9000015
13/04 12:00,,55.09000015,33.11999893,36.25999832,43.84000015,65.31999969,57.38000107,25.47999954,34.59000015,19,20.92000008,22.56999969,16.61000061,24.71999931,18.39999962,48.45000076,19.10000038,20.29000092,33.79000092,15.52000046,16.02000046,14.94999981,9.232000351,4.186999798,2.111000061,4.202000141,6.71600008,9.255999565,2.772000074,2.516000032,3.118000031,2.289999962,3.855999947,1.404999971,0,0,0.002,0,0,0.85799998,0.071000002,0,0.5,0.150999993,0.030999999,10.90999985,1.394999981,0.261999995,,,6.304999828,1.574000001,0.119999997,0,0.377000004,0,0,302.2000122,189.8000031,263,178.8000031,235.6999969,377.5,78.31999969,133.6999969,205.1999969,204.8999939,228.5,104.1999969
14/04 12:00,,54.00999832,32.31000137,35.36000061,44.09999847,64.26999664,56.20000076,24.71999931,33.83000183,18.27000046,20.32999992,22.39999962,16.28000069,23.95999908,17.93000031,47.66999817,19.10000038,20.15999985,33.06999969,15.39000034,15.28999996,14.78999996,9.232000351,4.126999855,2.111000061,4.186999798,6.69299984,9.232000351,2.575999975,2.305000067,3.042999983,2.289999962,3.660000086,1.394999981,0,0,0,0,0,0.818000019,0.041999999,0,0.5,0.122000001,0.002,10.52000046,1.394999981,0.196999997,,,5.846000195,1.491999984,0.119999997,0,0.321999997,0,0,297.7000122,184.1999969,258.5,171.3000031,213.3000031,371.7999878,76.48999786,129.8000031,196.5,199.3000031,221.5,100.1999969
15/04 12:00,,53.06999969,31.38999939,34.41999817,44.56000137,63.95999908,55.09000015,23.95999908,33.06999969,17.23999977,20.15999985,21.85000038,16.68000031,23.37000084,17.77000046,47.40999985,18.96999931,19.71999931,32.47999954,14.94999981,14.39999962,14.35999966,9.232000351,3.930999994,2.111000061,4.126999855,6.69299984,9.137999535,2.561000109,2.25,2.846999884,2.289999962,3.644999981,1.394999981,0,0,0,0,0,0.68900001,0.039999999,0,0.47299999,0.111000001,0,10.11999989,1.394999981,0.055,,,5.822999954,1.394999981,0.119999997,0,0.266000003,0,0,292.7999878,177.3000031,252.3000031,157.5,202.6999969,367.1000061,75.88999939,126.6999969,186.6999969,192.5,214.1999969,95.26999664
16/04 12:00,,52.13999939,30.09000015,33.11999893,43.72999954,62.90000153,53.81000137,23.54000092,32.47999954,16.61000061,19.59000015,21.63999939,16.84000015,23.15999985,17.20999908,46.52999878,18.53000069,19.55999947,32.27000046,14.92000008,14.32999992,14.32999992,9.232000351,3.915999889,2.111000061,3.930999994,6.598999977,8.833000183,2.561000109,2.121000051,2.832000017,2.25,3.644999981,1.394999981,0,0,0,0,0,0.67900002,0.039999999,0,0.386999995,0.082000002,0,10.07999992,1.312999964,0.112999998,,,5.462999821,1.312999964,0.101999998,0,0.231999993,0,0,287.2000122,169.3999939,249.1999969,152.1999969,194.6999969,362.5,73.75,124.4000015,183.1000061,189.8000031,208.5,90.02999878
17/04 12:00,,51.20000076,29.28000069,32.31000137,42.79999924,61.79000092,52.18999863,24.04999924,32.27000046,16.02000046,19.12999916,21.09000015,17.28000069,22.61000061,16.73999977,45.79999924,18.5,19.12999916,31.71999931,14.92000008,14.32999992,14.32999992,9.232000351,3.855999947,2.111000061,3.915999889,6.293000221,8.715000153,2.561000109,2.071000099,2.772000074,2.121000051,3.585000038,1.355000019,0,0,0,0,0,0.638999999,0.030999999,0,0.367000014,0.071000002,0,9.885000229,1.215999961,0.200000003,,,5.422999859,1.215999961,0.079999998,0,0.197999999,0,0,282.6000061,162.6999969,243.1000061,146.1000061,183.1999969,357.8999939,70.91000366,119.6999969,175.6000061,179.1999969,201.3999939,84.75
18/04 12:00,,50.27000046,28.52000046,31.55999947,41.65999985,60.66999817,51,24.26000023,31.55999947,15.42000008,18.96999931,20.87999916,17.30999947,22.39999962,16.57999992,45.54000092,18.5,19.10000038,31.51000023,14.78999996,14.32999992,14.32999992,9.232000351,3.660000086,2.071000099,3.855999947,6.269999981,8.409000397,2.561000109,1.90199995,2.575999975,2.111000061,3.388999939,1.225999951,0,0,0,0,0,0.550000012,0.002,0,0.323000014,0.041999999,0,9.461000443,1.133999944,0.197999999,,,5.386000156,1.215999961,0.079999998,0,0.172000006,0,0,277.6000061,155.6999969,238.1000061,139.6999969,170.6000061,354.2999878,67.06999969,109.5,164.6000061,170.3999939,195.6999969,78.91999817
19/04 12:00,,49.33000183,27.76000023,30.79999924,40.04999924,59.54999924,49.38999939,24.97999954,30.96999931,14.68999958,18.39999962,20.32999992,17.30999947,21.85000038,16.14999962,44.65999985,18.37000084,19.10000038,30.96999931,14.35999966,14.32999992,14.32999992,9.232000351,3.644999981,1.942000031,3.660000086,6.176000118,8.479999542,2.500999928,1.763000011,2.500999928,2.111000061,3.374000072,1.175999999,0,0,0,0,0,0.66900003,0,0,0.319999993,0.039999999,0,9.232000351,1.036999941,0.162,,,4.795000076,1.133999944,0.079999998,0,0.301999986,0,0,274.8999939,147.8999939,232.3999939,133.6000061,158.8000031,348.7000122,63.77999878,103.5999985,154.8000031,162.3000031,191.8000031,74.34999847
20/04 12:00,,48.59999847,27,30.20999908,38.86000061,58.43999863,48.18999863,25.56999969,30.93000031,13.65999985,17.93000031,20.29000092,17.18000031,21.63999939,15.98999977,43.52999878,17.93000031,19.10000038,30.93000031,14.32999992,14.32999992,14.19999981,9.420000076,3.585000038,1.932000041,3.644999981,5.964000225,8.784999847,2.305000067,1.753000021,2.305000067,2.111000061,3.374000072,1.047000051,0,0,0,0,0,0.638999999,0,0,0.319999993,0.039999999,0,9.038000107,1.036999941,0.143999994,,,4.605000019,1.036999941,0.079999998,0,0.268999994,0,0,271.8999939,140,,127.5999985,147.5,345.1000061,61.99000168,96.5,147.8000031,155.1000061,185.5,69.41999817
21/04 12:00,,48.34000015,26.23999977,29.65999985,37.25,57.31999969,46.38000107,25.78000069,30.76000023,13.03999996,18.03000069,20.15999985,16.73999977,21.09000015,15.55000019,41.91999817,17.89999962,19.10000038,30.76000023,14.32999992,14.32999992,13.76000023,10.13000011,3.388999939,1.89199996,3.585000038,6.340000153,8.715000153,2.289999962,1.753000021,2.289999962,2.071000099,3.374000072,1.036999941,0,0,0,0,0,0.497000009,0,0,0.319999993,0.030999999,0,8.786000252,1.118999958,0.194000006,,,4.44299984,1.036999941,0.078000002,0,0.259000003,0,0,270.3999939,132.1999969,,124.5,134.1999969,339.7000122,61.33000183,89.04000092,140.8999939,151.6000061,178.8000031,65.86000061
22/04 12:00,,47.66999817,25.64999962,28.02000046,36.25999832,56.45000076,44.72000122,26.5,30.04000092,12.43999958,18.46999931,19.59000015,16.57999992,21.04999924,15.39000034,40.93000031,17.89999962,19.10000038,30.20999908,14.32999992,14.32999992,13.72999954,10.56999969,3.313999891,1.763000011,3.388999939,6.856999874,8.409000397,2.289999962,1.753000021,2.289999962,1.942000031,3.313999891,1.036999941,0,0,0,0,0,0.442999989,0,0,0.319999993,0.002,0,8.210000038,1.215999961,0.162,,,4.212999821,0.954999983,0.044,0,0.200000003,0,0,265.1000061,126.8000031,,120.6999969,128.1999969,334.7999878,65.95999908,84.05999756,132.3999939,146.8999939,168.3999939,61.93999863
23/04 12:00,,47.40999985,25.44000053,27.71999931,35.36000061,56.13999939,43.72999954,27.09000015,29.45000076,11.97000027,18.62999916,19,16.28000069,21.04999924,14.94999981,40.20000076,17.89999962,18.96999931,30.17000008,14.32999992,14.32999992,13.72999954,10.90999985,3.058000088,1.713000059,3.374000072,7.774000168,8.291999817,2.289999962,1.753000021,2.25,1.932000041,3.058000088,0.996999979,0,0,0,0,0,0.439999998,0,0,0.319999993,0,0,7.386000156,1.20599997,0.123999998,,,4.186999798,0.85799998,0.039999999,0,0.197999999,0,0,260.6000061,119.9000015,,113.8000031,117.5,327.2999878,64.72000122,81.22000122,126,145.3000031,157.3999939,56.81000137
24/04 12:00,,46.74000168,24.88999939,27,34.41999817,55.09000015,43,27.29999924,29.40999985,11.81000042,19.06999969,18.53000069,17.34000015,21.21999931,14.78999996,39.93999863,17.77000046,18.53000069,30,14.19999981,14.32999992,13.72999954,10.93000031,2.846999884,1.583999991,3.374000072,8.925999641,7.892000198,2.289999962,1.753000021,2.121000051,1.932000041,2.846999884,0.867999971,0,0,0,0,0,0.426999986,0,0,0.307000011,0,0,7.116000175,1.04400003,0.119999997,,,4.186999798,0.776000023,0.039999999,0,0.164000005,0,0,255.6000061,113.6999969,,110.6999969,109,319.3999939,62.90000153,73.20999908,120,142.1999969,148.3999939,57.49000168
25/04 12:00,,46.47999954,24.68000031,26.40999985,33.11999893,54.00999832,42.74000168,28.02000046,29.40999985,11.28999996,19.10000038,18.37000084,20.5,21.77000046,14.35999966,38.86000061,17.34000015,18.5,29.45000076,13.63000011,14.32999992,13.72999954,10.82999992,2.832000017,1.574000001,3.374000072,9.701999664,7.468999863,2.289999962,1.753000021,2.111000061,1.932000041,2.772000074,0.85799998,0,0,0,0,0,0.382999986,0,0,0.263000011,0,0,7.092999935,0.875,0.122000001,,,4.063000202,0.67900002,0.039999999,0,0.159999996,0,0,252.8999939,106.8000031,,106.9000015,99.26999664,318.3999939,65.41999817,68.20999908,113.6999969,134.6000061,140.1999969,58.52999878
26/04 12:00,,45.79999924,24.12999916,26.20000076,32.31000137,53.27000046,41.86999893,28.61000061,29.23999977,10.76000023,19.22999954,17.79999924,24.18000031,21.80999947,14.32999992,37.45000076,17.30999947,18.37000084,29.40999985,13.17000008,14.32999992,13.60000038,10.52000046,2.832000017,1.574000001,3.374000072,10.47000027,7.234000206,2.289999962,1.753000021,2.151000023,1.932000041,2.575999975,0.85799998,0,0,0,0,0,0.367000014,0,0,0.25999999,0,0,6.732999802,0.85799998,0.158000007,,,3.792000055,0.597000003,0.037999999,0,0.158000007,0,0,248.6000061,99.66999817,,100.9000015,90.40000153,315.7999878,62.13000107,62.66999817,107,131.1999969,130,58.61999893
27/04 12:00,,45.75,23.92000008,25.64999962,31.38999939,53.00999832,41.13999939,28.81999969,28.52000046,10.02999973,19.65999985,17.34000015,25.53000069,21.63999939,14.19999981,37.13999939,17.30999947,17.93000031,29.40999985,13.14000034,14.46000004,13.17000008,10.40999985,2.832000017,1.534000039,3.374000072,12.10000038,7.515999794,2.289999962,1.753000021,2.339999914,1.932000041,2.561000109,0.85799998,0,0,0,0,0,0.310000002,0,0,0.246999994,0,0,6.909999847,0.84799999,0.230000004,,,3.644999981,0.5,0.004,0,0.123999998,0,0,242.6999969,94.29000092,,97.80999756,77.81999969,312,59.29000092,56.52999878,100.5,124.0999985,120.3000031,58.61999893
28/04 12:00,,45.75,23.37000084,25.44000053,30.09000015,52.34000015,40.88000107,29.54000092,27.93000031,9.585000038,19.69000053,17.18000031,25.27000046,21.09000015,13.63000011,36.47000122,17.30999947,17.89999962,29.23999977,13.01000023,14.76000023,13.14000034,10.10000038,2.89199996,1.404999971,3.374000072,13.60000038,7.539000034,2.289999962,1.713000059,2.605999947,1.89199996,2.561000109,0.85799998,0,0,0,0,0,0.263000011,0,0,0.202999994,0,0,7.282000065,0.69599998,0.375,,,3.520999908,0.472000003,0,0,0.119999997,0,0,237.3999939,88.47000122,,95.94999695,71.11000061,307.2000122,57.41999817,51.91999817,93.91000366,117.3000031,103.6999969,58.61999893
29/04 12:00,,45.75,23.15999985,24.71999931,29.62000084,52.08000183,40,29.95999908,27.88999939,9.255999565,19.55999947,16.73999977,24.17000008,20.87999916,13.30000019,36.20999908,17.30999947,17.89999962,28.69000053,12.56999969,14.35999966,13.01000023,10.07999992,3.088000059,1.394999981,3.374000072,15.78999996,7.539000034,2.289999962,1.583999991,2.816999912,1.763000011,2.561000109,0.85799998,0,0,0,0,0,0.25999999,0,0,0.200000003,0,0,6.732999802,0.66900003,0.671999991,,,3.358999968,0.412,0,0,0.119999997,0,0,234,82.01000214,,93.90000153,66.15000153,301.7999878,54.27999878,47.20000076,86.80000305,115.5,89.09999847,58.61999893
