Date,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
20/05 12:00,,93.76999664,46.29000092,95.75,67.18000031,225.8999939,26.13999939,26,55.18999863,91.80000305,23.46999931,75.41000366,44.81000137,51.5,180.3000031,80.11000061,26.29000092,71.12999725,13.73999977,8.482999802,2.592000008,2.599999905,3.743999958,23.12999916,3.588999987,3.70600009,14.22999954,7.732999802,44.29000092,47.65999985,39.91999817,13,,51.36000061,30.63999939,21.39999962,17,39.65000153,,,13.35999966,55.38000107,,47.06000137,29.77000046,6.677999973,14.85999966,41.90000153,21.77000046,70.19999695,21.77000046,33.52000046
21/05 12:00,,94.40000153,48.11999893,97.55000305,69.58999634,241.3000031,26.31999969,25.37000084,63.04999924,91.25,26.5,74.45999908,49.72000122,54.04000092,175.1000061,75.76000214,27.37999916,70.98000336,12.86999989,8.925000191,2.632999897,2.599999905,3.977999926,23.76000023,3.921999931,4.800000191,14.32999992,8.166999817,46.65000153,66.58999634,39.00999832,13.93000031,,51.20999908,30.29000092,21.77000046,19.79000092,40.18999863,,,13,55.93000031,,46.16999817,35.38000107,7.270999908,13.92000008,38.72999954,23.37000084,70.19999695,23.37000084,32.72000122
22/05 12:00,,92.15000153,49.20999908,99.16999817,71.62000275,255.8000031,27.80999947,25.32999992,76.58000183,93.05000305,29.19000053,74.09999847,54.18000031,57.16999817,167.3999939,72.55999756,29.01000023,67.40000153,11.75,9.449999809,2.808000088,2.599999905,4.277999878,24.71999931,4.089000225,6.277999878,14.89999962,8.199999809,55.63000107,70.90000153,37.84000015,18.79000092,,52.95000076,30.75,22.20000076,23.86000061,42.77999878,,,13,55.97999954,,49.09000015,39.27999878,10.73999977,12.81000042,38.61999893,24.96999931,70.19999695,24.96999931,31.77000046
23/05 12:00,,96.81999969,50.24000168,100.8000031,72.05999756,271.8999939,30.78000069,25.32999992,88.06999969,97.63999939,32.43999863,73.15000153,58.77000046,60.65999985,160.1999969,69.41999817,30.63999939,60.77000046,10.30000019,10.97000027,3.26699996,2.632999897,4.343999863,28.55999947,4.144000053,7.433000088,15.63000011,8.199999809,,71.47000122,41.22999954,26.98999977,,54.70000076,29.02000046,22.20000076,25.01000023,,,,13,56.52999878,,49.99000168,43.56000137,9.741999626,12.14000034,41.24000168,26.62999916,70.04000092,26.62999916,31.04000092
24/05 12:00,,101.6999969,53.09000015,102,73.01000214,286.5,31.44000053,25.51000023,93.95999908,105.6999969,35.63000107,73.08000183,63.79999924,65.25,153.5,65.91999817,35.24000168,55.22000122,9.774999619,10.77000046,4.486000061,2.707999945,4.532999992,32.59000015,4.467000008,8.317000389,16.67000008,8.133000374,,71.02999878,40.99000168,34.09000015,,56.90999985,27.09000015,22.20000076,26.54000092,,,,13,56.79000092,,50.09000015,45.34000015,12.52000046,12.06999969,44.38000107,29.37000084,66.12000275,29.37000084,33.47999954
25/05 12:00,,109,59.52999878,101.6999969,72.79000092,303.2000122,33.29000092,26.09000015,101.5,111,39.29000092,72.79000092,69.94999695,62.04999924,147.8000031,64.37000275,42.72999954,53.66999817,9.225000381,10.85000038,6.921999931,2.60800004,4.732999802,38.09999847,5.144000053,9.208000183,17.17000008,7.982999802,,71.47000122,41.45999908,34.59999847,,55.63000107,27,21.82999992,28.78000069,,,,13,63.38000107,,52.93999863,44.41999817,15.18999958,11.43999958,49.22999954,32.47999954,61.34999847,32.47999954,34.58000183
26/05 12:00,,139.6999969,58.70000076,100.9000015,71.83999634,306.3999939,35.25,25.78000069,110.5999985,117.0999985,42.58000183,71.83999634,75.40000153,58.31999969,143.3000031,62.97000122,48.90999985,55.79999924,8.482999802,11.06999969,10.36999989,2.632999897,4.978000164,43.27000046,5.743999958,10.52999973,17.32999992,8.449999809,,71.59999847,40.99000168,34.59999847,,55.40000153,27.04999924,21.39999962,31.84000015,113.3000031,,,13,78.12999725,,56.09000015,42.31999969,20.73999977,10.61999989,55.58000183,40.72000122,59.72999954,40.72000122,35.65000153
27/05 12:00,,177.8000031,58,102.4000015,72.05999756,269.7000122,37.41999817,24.25,118.9000015,112.4000015,46.63999939,71.76999664,82.61000061,54.04000092,151.6000061,61.25999832,53,60.41999817,8.217000008,10.86999989,11.86999989,2.742000103,5.277999878,39.93999863,6.900000095,11.77000046,17.89999962,10.13000011,,71.59999847,40.99000168,35.49000168,,55.40000153,28.27000046,21.30999947,37.63000107,114.6999969,,,13,92.41999817,,70.98000336,39.72000122,24.53000069,11.93999958,67.44999695,48.27999878,53.38999939,48.27999878,38.97999954
28/05 12:00,,217.3000031,63.20000076,104.0999985,74.26000214,230.6000061,40.79000092,22.98999977,102.6999969,108.8000031,50.58000183,71.48000336,90.04000092,52.06000137,163.5,61.95999908,54.13000107,69.51000214,8.133000374,11.17000008,13.98999977,2.75,5.256000042,38.74000168,8.267000198,12.72999954,18.5,13.86999989,,65.04000092,39.47000122,39.77999878,,55.34000015,34.43999863,20.28000069,40.02999878,109.4000015,,,13,105.8000031,,81.87999725,37.06999969,28.35000038,15.46000004,71.66000366,60.31999969,57.25,60.31999969,41.77000046
29/05 12:00,,256.2999878,71.45999908,105.3000031,78.41000366,196.5,45.09000015,23.62000084,100.1999969,109.3000031,54.24000168,70.52999878,83.83999634,54.86999893,179.3999939,73.69999695,54.47000122,70.19999695,7.916999817,11.30000019,18.15999985,2.75,5.066999912,34.93000031,11.23999977,14.07999992,19.31999969,20.84000015,,68.84999847,41.81000137,46.88000107,,54.31000137,35,20.61000061,40.22000122,104.6999969,,,13,115.5999985,,94.18000031,35.56999969,33.02000046,15.75,75.12999725,82.08999634,68.04000092,82.08999634,40.63000107
30/05 12:00,,297.8999939,77.16999817,107.5,78.72000122,168.3000031,47.77999878,26.13999939,104.6999969,117.3000031,57.74000168,70.45999908,77.51000214,57.74000168,207.1999969,86.59999847,55.59999847,70.51000214,7.900000095,11.52000046,20.62000084,2.75,4.910999775,31.32999992,22.28000069,16,20.87000084,34.58000183,,74.37000275,42.27000046,54.81999969,,54.88000107,28.20000076,20.98999977,39.11000061,101.0999985,,,13,118.6999969,,100.8000031,34.15999985,,16.60000038,,91.48999786,70.76000214,91.48999786,36.5
31/05 12:00,,344,80.65000153,115.8000031,79.05999756,157.8999939,51.38000107,26.90999985,108.3000031,121.6999969,58,69.87999725,70.98999786,61.45000076,238.3000031,100.6999969,56.79999924,71.51999664,8.032999992,11.22000027,21.70999908,2.782999992,4.943999767,31.20999908,46.95000076,17.10000038,22.29000092,46.56000137,,82.40000153,41.52000046,56.20000076,,55.81000137,27.09000015,19.82999992,37.16999817,101.9000015,,,13,111.3000031,,98.72000122,32.77000046,,18.30999947,,96.08000183,71.59999847,99.25,36.86000061
01/06 12:00,,389.2999878,87.61000061,120.1999969,80.81999969,151.6999969,54.54999924,27.85000038,107.0999985,127.9000015,58,67.11000061,67.11000061,61.77000046,270.6000061,115.6999969,58.31000137,75.11000061,8.467000008,11.30000019,23.62000084,2.85800004,5.089000225,38.52999878,65,19.57999992,22.95999908,54.81999969,,86.55999756,42.97000122,65.11000061,,64.41000366,26.95999908,19.07999992,36.66999817,111.5,,,13,104.3000031,,111.5,32.75,,18.39999962,,94.75,70.44000244,149.1000061,42.36999893
02/06 12:00,,410.3999939,87.19000244,117.8000031,81.11000061,152.1999969,59.09000015,31.86000061,107.9000015,139.6000061,58,63.58000183,68.93000031,58.83000183,294.5,131.6999969,60.56999969,83.68000031,8.432999611,11.61999989,27.26000023,2.792000055,5.144000053,41.04999924,70.27999878,22.90999985,23.18000031,55.66999817,132.5,91.54000092,40.63999939,86.98999786,30.90999985,82.25,26.28000069,19,39.29000092,121.3000031,,,13,97,26.10000038,122.6999969,34.20000076,41.99000168,18.78000069,99.81999969,97.06999969,62.45999908,167.1999969,44.74000168
03/06 12:00,,412.7000122,84.87999725,114.1999969,76.51999664,169.1000061,60.24000168,36.72000122,111.1999969,145.1000061,58,58.59999847,75.72000122,56.20999908,309.1000061,148.3000031,63.59000015,74.95999908,8.217000008,11.75,31.86000061,2.89199996,5.333000183,43.88000107,66.08000183,26.57999992,23.76000023,57.06999969,136.8000031,96.91999817,40.40999985,93.19000244,31.70000076,96.56999969,26.56999969,19.12999916,38.70000076,122,,,13,99.01000214,27.51000023,130.6000061,37.93999863,48.61999893,21.80999947,104.8000031,99.69999695,61.72000122,183.1000061,52.84999847
04/06 12:00,,421.6000061,101,114.5999985,83.33999634,210.3999939,59.79000092,41.20999908,112.9000015,146.3999939,58,53.15999985,89.43000031,53.08000183,332.2000122,167.5,71.77999878,73.08999634,8.267000198,11.77999973,36.77999878,2.900000095,5.556000233,48.16999817,58.61000061,29.80999947,23.79999924,58.06999969,138.8999939,100.6999969,42.15999985,100.3000031,31.75,99.83000183,27.48999977,20.70000076,37.63999939,118.3000031,,,13,102.8000031,28.77000046,131.8999939,42.81000137,57.18999863,26.54999924,102.8000031,98.45999908,59.77000046,197.6000061,68.11000061
05/06 12:00,,445.7999878,115.3000031,110.6999969,91.37999725,271.2999878,58.88999939,43.72000122,113,145.1000061,58,72.19999695,105.8000031,52.50999832,350.3999939,188.8999939,81.01999664,73.70999908,8.482999802,10.52000046,56.45999908,3.032999992,5.916999817,49.33000183,50.11000061,34.72000122,23.97999954,55.59999847,135.3000031,114.3000031,40.58000183,111.8000031,31.75,99.90000153,29.23999977,22.79999924,36.06000137,116,,,13,109.5999985,27.56999969,132.6999969,50.84000015,63.70999908,32.38000107,102,97.95999908,57.95999908,215,60.86999893
06/06 12:00,,473,130.1999969,122,96.11000061,321.8999939,62.09999847,43.65999985,112.0999985,144.6000061,58,97.84999847,118,57.04000092,341.7000122,212.1000061,91.30999756,80.90000153,8.432999611,9.375,92.51000214,3.467000008,6.5,48.40000153,45.74000168,40.02000046,24.37999916,61.43999863,129.3999939,146.6000061,39.47999954,105.4000015,32.38000107,97.40000153,30,24.87000084,35.5,113.1999969,,,13,,27.90999985,157,54.11000061,63.27999878,37.11999893,104.9000015,94.79000092,60.25,230.6000061,74.84999847
07/06 12:00,,520.5999756,144.3999939,133.1000061,98.72000122,336,67.05000305,42.68999863,109.1999969,145.1000061,60.18999863,129.3000031,124.5999985,60.08000183,332.1000061,233.3000031,101.0999985,103.4000015,8.217000008,9.175000191,114.4000015,3.588999987,7.300000191,44.68000031,43.72999954,44.09000015,23.67000008,91.40000153,126.8000031,162.8999939,39.59000015,105.6999969,35.56000137,95.41999817,31.98999977,34.38999939,34.74000168,114,,,13,,29.36000061,214.3999939,54.34000015,64.83999634,41.31999969,104.3000031,94.5,62.54999924,245.6999969,78.44000244
08/06 12:00,,583.2000122,148,149.8999939,99.26000214,404.2000122,77.19000244,42.79999924,109,152.3999939,70.05000305,167.1999969,128.6000061,65.38999939,317.2999878,243.5,102.1999969,128.5,8.199999809,10.19999981,119.6999969,3.921999931,9.416999817,45.18000031,42.61999893,49.83000183,22.87000084,133.6000061,123.4000015,193.1999969,43.5,112.9000015,39.59999847,96.83000183,31.75,53.38000107,36.59999847,116.9000015,,,13,,29.34000015,269.6000061,56.40999985,60.09999847,37.68000031,101,94.61000061,65.16000366,259.5,112.5
09/06 12:00,,633.9000244,152.1000061,157.8000031,100.4000015,482.1000061,95.94999695,45.72000122,109,157.3999939,82.61000061,214.6000061,141.3999939,73.20999908,302.2000122,252.8000031,103.8000031,140.6999969,8.199999809,11.85000038,121.9000015,4.089000225,13.68000031,50.40000153,41.34000015,53.59999847,22.60000038,161.1999969,123.1999969,191.5,48.09999847,117.5999985,40.63999939,115.8000031,31.75,62.95000076,43.45999908,119.8000031,,,13,92.83999634,28.19000053,292.7000122,57.31999969,56.74000168,34.90000153,97.43000031,97.27999878,66.75,274,124.0999985
10/06 12:00,,665,156.6999969,164.5,101.1999969,561.9000244,133.6999969,46.18000031,109,161.1000061,96.59999847,269.8999939,151.5,76.72000122,287.2000122,269.2000122,105.0999985,141.1000061,8.067000389,12.82999992,117,4.144000053,16.96999931,43.18999863,39.29999924,57.24000168,23.88999939,172.5,129.6999969,191.8000031,53.47000122,127.1999969,40.93000031,140,31.75,52.79999924,50.84999847,124.5999985,,,13,102.5999985,30.46999931,302.8999939,60.79000092,56.77999878,37.95999908,96.44000244,104.8000031,68.76999664,276.6000061,123.5
11/06 12:00,,692.7999878,208.1999969,168.3000031,105.6999969,665.5999756,182.6000061,46.91999817,108.5999985,160.3000031,111.6999969,330.3999939,180.1999969,65.13999939,271.1000061,285.5,105.5999985,133.1999969,7.5,12.81000042,109.0999985,4.822000027,17.32999992,38.20999908,38.13000107,60.5,24.37999916,192.6000061,142.5,185.1999969,56.13000107,131.1999969,41.22999954,152.1999969,31.89999962,43.06999969,56.34000015,132.6999969,,,13,116.9000015,28.54000092,315.2000122,61.09999847,52.11000061,40.56999969,101.8000031,126.3000031,70.93000031,276.7999878,129
12/06 12:00,,704.4000244,353.1000061,168.1000061,114.6999969,797.0999756,205.6999969,47.20999908,107.0999985,155.3000031,128.1000061,395.2000122,237.8000031,58.95999908,257.2999878,300.5,107.3000031,122.4000015,7.032999992,13.68000031,107.0999985,10.36999989,18.38999939,34.86999893,39.52999878,61.72000122,23.30999947,215.1999969,156.8000031,170.6000061,57.20000076,138.1000061,39.52999878,158.3000031,36.22000122,38.83000183,59.59999847,145.3999939,,,13,129.6000061,26.69000053,310,61.25999832,46.84000015,43.95999908,114.6999969,146.3999939,75.22000122,279.7000122,136.3999939
13/06 12:00,,684.4000244,387.6000061,164.6999969,122.4000015,794.7999878,202.6000061,47.95000076,108.3000031,149.8000031,142.3999939,468.2000122,298.2000122,65.84999847,243.6999969,319.2000122,112.9000015,110.5,7.532999992,14.56999969,107,22.48999977,20.62000084,31.32999992,40.34999847,61.18000031,24.04000092,226,161.3000031,154.1999969,63.38999939,159.1000061,38.41999817,156.8000031,40.13999939,38.81999969,62.31000137,146.1000061,,,13,140.3999939,26.20000076,296.8999939,63.91999817,49.02999878,51.06000137,129.6999969,158.3000031,77.66999817,281.7999878,137.1000061
14/06 12:00,,651.9000244,416,157.8000031,122.5999985,779,188.5,47.77999878,114,149.3999939,144.8999939,558.4000244,331.7000122,74.76999664,230.3999939,338.2999878,130.3999939,103.0999985,9.666999817,16.73999977,113.6999969,23.78000069,22.23999977,29.27000046,44.09000015,58.88999939,35.25,228.8000031,158,150.8000031,66.47000122,179.8000031,37.15999985,152.8999939,43.79999924,65.91999817,63.84000015,138.3000031,,,13,141,26.20000076,281.2999878,72.13999939,65.52999878,59.56000137,153.6000061,179.3000031,77.88999939,290.6000061,139.8999939
15/06 12:00,,609.2000122,438.5,151.1000061,121.0999985,767.0999756,167.3000031,47.27000046,119.5999985,149.8999939,145.3999939,665.9000244,347.3999939,80.16000366,220,354.2999878,151.1999969,93.87000275,11.30000019,20.65999985,159.6000061,29.15999985,25.73999977,30.01000023,50.63000107,60,52.34000015,228.3000031,154.3999939,158.5,69.26999664,208.6000061,35.02999878,171.3000031,49.59000015,100.1999969,65.95999908,128.6999969,,,13.02999973,135,26.25,280.2000122,92.12000275,73.5,64.05999756,190.8999939,181.8999939,80.04000092,311.2999878,143.3999939
16/06 12:00,,578.7000122,443.3999939,146.3999939,120.0999985,754.2000122,155.1000061,49.65999985,129.1999969,151.6999969,146.8999939,669.2000122,367.6000061,86.86000061,216.5,359,175.3000031,89.30999756,12.14999962,25.07999992,264.1000061,32.65000153,28.86000061,31.17000008,56.47000122,69.52999878,77.90000153,226.1999969,153,164.8000031,72.11000061,237.5,32.65000153,206.8999939,52.36000061,113.3000031,69.37999725,128,,,13.36999989,129.3000031,27.45000076,287,110.3000031,91.20999908,65.13999939,220.8999939,175.3999939,81.08999634,325,151.1999969
17/06 12:00,,572.9000244,432.3999939,142.3000031,116.8000031,738.7000122,145.8000031,56.54999924,157,153.3999939,147.5,663.0999756,380.2999878,93.05999756,214.1999969,362.8999939,201.3999939,89.81999969,12.43000031,27.97999954,358.3999939,38.09999847,32.86000061,32.81000137,58,85.76000214,94.30999756,226,146.3999939,168.5,75.13999939,270.7000122,31.59000015,252.8000031,55.84999847,114.5999985,72.93000031,131.6999969,,,14.72999954,129.1000061,29.85000038,306.1000061,121.5999985,105.1999969,67.25,249.6000061,178.8999939,83.51999664,335,155.6000061
18/06 12:00,,597.9000244,428.2000122,139.1999969,115.0999985,728.2999878,142.8000031,66.65000153,187.6000061,159.1000061,149.3000031,654.4000244,392.8999939,103,213.3000031,367.7000122,231.1000061,92.47000122,12.46000004,28.85000038,393.8999939,44.20000076,34.27999878,34.70000076,58.40000153,112.4000015,94.5,226.6999969,135.6000061,172.5,80.93000031,271.7000122,30.63999939,281.2000122,59.49000168,113.3000031,76.69999695,134.8999939,,,16.97999954,134.1999969,33.06000137,324.7000122,125.9000015,119.8000031,74.91999817,264.7999878,160.6999969,93.41999817,350.2999878,180.3000031
19/06 12:00,,802.5999756,439.2000122,139.3999939,114.5999985,718.2999878,159,88.41000366,217.1000061,164.6000061,149.8999939,649.2000122,402.7000122,109.0999985,211.1999969,375.3999939,262.1000061,93.88999939,13.52000046,29.53000069,380.2000122,44.61000061,33.49000168,37.65000153,55.93000031,124.6999969,98.37000275,230.3000031,133.1000061,182.8000031,96.36000061,266.7999878,30.11000061,304.7999878,62.38000107,111.6999969,77.16999817,138.8000031,,,20.92000008,153.1000061,35.22000122,332.5,129.1000061,117.4000015,86.91999817,276.2999878,161.5,107.6999969,365.8999939,193.3000031
20/06 12:00,,937.0999756,446.2999878,141.3000031,111.8000031,707.2000122,183.6999969,103.5999985,239.1000061,188.1999969,151.6999969,644.2000122,404.2999878,111.3000031,210.3000031,383.7999878,296.6000061,99.83000183,14.52999973,32.88000107,346.8999939,45.43000031,34.06000137,38.25999832,52.66999817,127.3000031,95.62000275,236.1999969,119,190.1000061,123.1999969,267.8999939,30.75,297.7000122,65.83000183,119.3000031,80.88999939,139.8999939,,,23.59000015,184.8000031,39.83000183,331.5,134.8000031,110.1999969,94.44999695,289.5,173.6000061,125.5,380.7999878,283.7999878
21/06 12:00,,1061,448.7999878,142.8999939,104.8000031,695.7999878,207.6000061,117.6999969,258.1000061,247.8999939,152.3000031,639.2000122,409.2000122,111.5999985,208.1999969,393.1000061,333.1000061,108.3000031,18.54000092,38.15999985,304.3999939,40.58000183,44.36000061,47.70000076,51.79999924,129.3000031,98.37000275,240.5,117.8000031,190.6999969,188.3000031,272.7999878,30.79999924,297.2000122,69.37999725,122.6999969,89.04000092,138.3000031,,,24.62999916,216.8000031,41.45000076,332.1000061,142.8999939,109,101.1999969,291.3999939,187.1999969,143,401,296.8999939
22/06 12:00,,1018,458,143.3999939,98.09999847,695,230.8999939,137.8999939,272.1000061,319,154.1000061,633.2999878,420.3999939,109.5999985,207.3000031,404.6000061,369.5,114.5999985,22.12999916,42.22000122,262.8999939,38.72000122,70.80999756,53.72999954,58.11000061,131.8000031,100.6999969,247.1000061,126.6999969,182,294.1000061,271.7000122,31.01000023,300.3999939,73.01000214,124.8000031,104.6999969,135.8999939,,,27.47999954,221.3000031,49.08000183,347.7999878,150.3000031,109.5,98.55999756,277.8999939,194.5,156.1000061,389.7999878,346.1000061
23/06 12:00,,999.4000244,473.8999939,145.3000031,104.9000015,695,264.6000061,149.1000061,285.7000122,361.2999878,154.6999969,625.0999756,433.7999878,122.6999969,209.8000031,409.5,403,116.8000031,23.12999916,44.95999908,234.3999939,39.77000046,96.58000183,58.41999817,71.48000336,135.1999969,106.3000031,254.6999969,153.1999969,166.1000061,354.1000061,265.2999878,31.90999985,301.2000122,79.30000305,125,120.1999969,138,,,31,221.5,69.08999634,361.1000061,157.5,118.5999985,96.12999725,279.5,196,174.1000061,387.1000061,350.6000061
24/06 12:00,,986.2000122,492.7999878,148.5,114.1999969,695,276.7999878,161.6000061,303,413.1000061,156.5,620,439.2000122,146.6000061,230,402,413.2000122,121.6999969,24.88999939,45.88999939,207.3999939,43.56000137,112.8000031,64.77999878,86.86000061,145.6999969,118,267,167.8000031,170.3999939,383.3999939,257.7000122,33.27999878,311.6000061,91.18000031,127,127.8000031,142.1000061,,,30.39999962,236,92.05999756,357.7999878,186.6000061,130.8999939,89.5,281.7999878,193.8000031,195.6999969,398.6000061,350.7999878
25/06 12:00,,963.9000244,491,155.8999939,129.6999969,695,262.7999878,174.1999969,332.6000061,452.3999939,157.1000061,616.2999878,513.9000244,162.1000061,253.3999939,393.6000061,421.8999939,119.6999969,30.77000046,46.18000031,188.5,43.84999847,125,79.87000275,100.6999969,184.6999969,128.1000061,289.5,166.1999969,191.3999939,404.7999878,249.1999969,36.29999924,327.3999939,106.1999969,133.5,131.6999969,147.6000061,,,29.97999954,237.1999969,124.5,364.3999939,236.3000031,145.5,96.52999878,286.5,185.8999939,212.5,407.5,356
26/06 12:00,,942.7000122,489.7999878,164.3000031,146.1999969,688.2999878,232.8000031,179.6999969,358.3999939,483,159.3999939,614.9000244,623.2999878,179.3999939,277.2000122,385.2000122,430.7000122,126.1999969,38.99000168,47.20999908,194.3000031,42.91999817,137,99.80999756,108.8000031,227,141.3999939,321,160.5,202.8000031,440.7000122,246.8999939,40.11999893,367.1000061,124.6999969,135.1000061,134.8000031,146.8000031,,,31.57999992,263.7000122,162.8000031,343.8999939,277.2999878,156.3999939,106.3000031,285,190.6000061,240.1000061,411.5,390.2999878
27/06 12:00,,980,499.3999939,168.3000031,165,676.7000122,215.8999939,182,373.1000061,498.3999939,161.3000031,610.4000244,660.9000244,192.5,302.3999939,377.7000122,452.2000122,152.6000061,42.79999924,49.20000076,235,39.41999817,146.3000031,119,117.3000031,253.3999939,145.3000031,349.2999878,152.6999969,206.5,446.6000061,250,43.31999969,431.2000122,132.8999939,136.8000031,138,140.8999939,,,31.65999985,255.3000031,195,321.8999939,282.3999939,169.5,128.6000061,278.6000061,238.1000061,272.2999878,414.2999878,434.7000122
28/06 12:00,,1020,538.5,170.3999939,184.1999969,719.2999878,218.1999969,181.6000061,396.3999939,515.7000122,161.8999939,602.5,704.2000122,193.3999939,331.7000122,372.5,516,190.6000061,45.02000046,53,276.7999878,38.36999893,147,128.3999939,121.1999969,262.3999939,140.3999939,390.8999939,158.8000031,213.6000061,449.7000122,254.1000061,46.27999878,486.8999939,144.6999969,137,143.8999939,138.1000061,,,28.67000008,258.2000122,215,299.7999878,298,180.5,166.5,276.3999939,263.7999878,292.3999939,429.2999878,481.2999878
29/06 12:00,,1036,534.2999878,178.6000061,224.6000061,771.7999878,224,178.3000031,393.3999939,529.4000244,163.6999969,595,714.4000244,192.8000031,359.2000122,364.8999939,586.2000122,228.3999939,51.22999954,58.66999817,287.2000122,56.59000015,148.1000061,122.5999985,121.0999985,261.5,138.1000061,505.2999878,140.8000031,221.3999939,460.2000122,260.7000122,48.61000061,511.8999939,158.6000061,143.1000061,161,138.1999969,,,27.54999924,269.7000122,229,285.5,314,196.8000031,185.6999969,263.7000122,278.8999939,287.5,457.2000122,564.0999756
30/06 12:00,,1037,532.5999756,187.1999969,326.1000061,824.0999756,230.8999939,174.1000061,388.8999939,530.4000244,164.3000031,620.9000244,715,194.6000061,387.3999939,357.1000061,635.7000122,269.1000061,61.27000046,70.62000275,276,106.5,164.6999969,119.1999969,114.0999985,258.1000061,141.1999969,618.2999878,134.5,230,466.1000061,267.5,51,523.2999878,,160.6000061,196.8999939,146.3999939,,,27.87999916,345.7000122,240.3000031,278.6000061,373.7999878,228.5,222.3999939,251,275.1000061,288.2000122,490.6000061,581.7000122
01/07 12:00,,1037,545.5999756,188.3999939,364.7999878,875,240.8999939,171.6000061,397.2999878,529.4000244,170.8999939,650.0999756,713.9000244,209.6999969,417,349.2999878,616.7999878,289.6000061,71.56999969,61.61999893,258.5,105.4000015,213.1999969,117.1999969,106.5,266.3999939,149.1000061,664.2000122,140.8999939,234.1000061,475.6000061,274.2999878,52.33000183,515.0999756,,174.8000031,257,149.3999939,,,29.02000046,410.7000122,242.6000061,278.6000061,414.2999878,256.7000122,262.8999939,246.8999939,264.2999878,260.6000061,536.7999878,570.2999878
02/07 12:00,,1033,576.4000244,192.3000031,418.2999878,915.2999878,249.6000061,165.3999939,410.7000122,523.2999878,191.8000031,680,710.2999878,222.1000061,447.5,341.5,592.2000122,294.2000122,74.79000092,57.22000122,253,115.5999985,234.3999939,111.9000015,101.1999969,282.1000061,174.3999939,702,157.1999969,240.6000061,492.5,278.1000061,51.52999878,504.6000061,,192.3000031,344.8999939,150.6000061,,,34.52000046,449.2999878,242.8000031,304,422.2999878,272.2999878,282.7000122,260.7000122,249.8000031,261.2000122,638.7999878,556.2999878
03/07 12:00,,1013,617.4000244,199.8999939,478.1000061,926.5999756,253.3999939,173.8000031,435.6000061,509.6000061,216,711.0999756,707.7999878,234.6999969,478.2999878,340.6000061,572.5,297.7000122,77.52999878,55.47000122,269,123.3000031,230.3000031,113.3000031,120.5999985,299.5,200.1000061,757.2000122,182.5,250.6999969,514.5,286.5,54.79999924,497.7999878,,203.1999969,440.6000061,166.1000061,,,50.22000122,438.1000061,248,302.6000061,417.8999939,271.6000061,286.7999878,274.2999878,239.6999969,271.1000061,925.4000244,533
04/07 12:00,,985.7999878,674,206.6999969,532.5999756,912.4000244,258.2999878,204.5,480.5,489.2999878,243.6999969,738.0999756,696.0999756,248.3000031,510.1000061,363.3999939,575.0999756,304.7999878,82.95999908,62.90999985,293.5,133.1999969,207.8000031,120.6999969,149.1000061,330.5,231.6000061,796.4000244,227.5,271.1000061,511.1000061,334,66.98000336,489,,207.8999939,561.0999756,157.1000061,,,48.40999985,414.1000061,264.2999878,297.3999939,402.1000061,266.5,285,274.7999878,229.8000031,340.1000061,709.2999878,551.9000244
05/07 12:00,,959.7999878,730.4000244,214.8000031,560.7000122,894,268.8999939,253.8000031,510.3999939,464.2000122,270.8999939,745.2000122,675.5999756,254.3000031,546,390.6000061,582.5999756,320.3999939,91.22000122,78.88999939,299.6000061,136.3000031,187.3999939,148.6999969,182.3999939,367.3999939,257.2999878,811.9000244,258.3999939,303.3999939,507.3999939,365,96.02999878,480.2000122,,215.3000031,643.7999878,177.5,,,49.66999817,381.1000061,281.2000122,294.1000061,391.7999878,263.5,278.3999939,268.2000122,230,411.8999939,774.5,575.5
06/07 12:00,,924.2999878,791.4000244,221.6999969,528.2000122,852.5,282.2999878,283.7999878,541.2000122,455.1000061,299.6000061,756.7999878,649.9000244,236.1000061,584.9000244,416.2000122,593.7999878,327.7999878,114,84.37999725,294.8999939,135.1000061,172.1000061,183.6000061,229.6000061,396,294.5,776.9000244,269.2000122,339.3999939,518.4000244,405.5,93.88999939,472.8999939,,240.1000061,681.0999756,223.3999939,,,45.31000137,356,291.7000122,304,396.7999878,268.2000122,273.5,259.6000061,248.8999939,469,855.9000244,537.0999756
07/07 12:00,,887.9000244,855,230,476.3999939,813.7999878,292.7999878,293,574.2999878,458.2999878,332.3999939,743.9000244,619.7999878,216.3999939,623.7000122,443.3999939,587.0999756,332.7000122,136.1000061,78.95999908,286.6000061,134.1000061,172.8999939,195,249.6000061,410.7000122,319,722.2999878,270.5,366.3999939,530.4000244,456.8999939,95.30999756,472,,282.7999878,687.5,276.2000122,,,48.31999969,355.6000061,302.1000061,360.6000061,409.3999939,283,273,252.1999969,268.8999939,509.8999939,909.0999756,511.2000122
