,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2,ADM2ALT1FR,ADM2ALT2FR,ADM2_PCODE,ADM2_REF,Shape_Area,Shape_Leng,date,validOn,validTo,StationName_Type,StationName_Merged,Observation,Start Date,End Date,StationName
117,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1958-08-18 12:00:00,1958-10-04 12:00:00,Pankourou
118,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1959-08-27 12:00:00,1959-10-16 12:00:00,Pankourou
119,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1960-09-08 12:00:00,1960-10-19 12:00:00,Pankourou
120,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1961-09-02 12:00:00,1961-09-28 12:00:00,Pankourou
121,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1962-09-08 12:00:00,1962-09-23 12:00:00,Pankourou
122,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1962-09-28 12:00:00,1962-09-30 12:00:00,Pankourou
123,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1964-08-27 12:00:00,1964-10-20 12:00:00,Pankourou
124,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1965-09-21 12:00:00,1965-10-09 12:00:00,Pankourou
125,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1966-09-19 12:00:00,1966-10-13 12:00:00,Pankourou
126,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1967-08-21 12:00:00,1967-10-19 12:00:00,Pankourou
127,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1969-09-03 12:00:00,1969-09-21 12:00:00,Pankourou
128,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1970-08-31 12:00:00,1970-10-07 12:00:00,Pankourou
129,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-10-02 12:00:00,2003-10-05 12:00:00,Pankourou
130,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2016-09-15 12:00:00,2016-09-24 12:00:00,Pankourou
131,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2018-09-03 12:00:00,2018-09-11 12:00:00,Pankourou
132,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1957-09-02 12:00:00,1957-10-26 12:00:00,Pankourou
133,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1958-08-18 12:00:00,1958-10-04 12:00:00,Pankourou
134,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1959-08-27 12:00:00,1959-10-16 12:00:00,Pankourou
135,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1960-09-08 12:00:00,1960-10-19 12:00:00,Pankourou
136,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1961-09-02 12:00:00,1961-09-28 12:00:00,Pankourou
137,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1962-09-08 12:00:00,1962-09-23 12:00:00,Pankourou
138,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1962-09-28 12:00:00,1962-09-30 12:00:00,Pankourou
139,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1964-08-27 12:00:00,1964-10-20 12:00:00,Pankourou
140,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1965-09-21 12:00:00,1965-10-09 12:00:00,Pankourou
141,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1966-09-19 12:00:00,1966-10-13 12:00:00,Pankourou
142,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1967-08-21 12:00:00,1967-10-19 12:00:00,Pankourou
143,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1969-09-03 12:00:00,1969-09-21 12:00:00,Pankourou
144,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1970-08-31 12:00:00,1970-10-07 12:00:00,Pankourou
145,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-10-02 12:00:00,2003-10-05 12:00:00,Pankourou
146,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2016-09-15 12:00:00,2016-09-24 12:00:00,Pankourou
147,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2018-09-03 12:00:00,2018-09-11 12:00:00,Pankourou
148,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1950-09-03 12:00:00,1950-10-28 12:00:00,Douna
149,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1951-09-20 12:00:00,1951-10-29 12:00:00,Douna
150,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1952-09-21 12:00:00,1952-11-10 12:00:00,Douna
151,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1953-08-27 12:00:00,1953-10-19 12:00:00,Douna
152,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1954-08-31 12:00:00,1954-10-25 12:00:00,Douna
153,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1955-08-21 12:00:00,1955-10-20 12:00:00,Douna
154,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1957-09-10 12:00:00,1957-11-04 12:00:00,Douna
155,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1958-08-30 12:00:00,1958-10-11 12:00:00,Douna
156,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1959-09-15 12:00:00,1959-10-19 12:00:00,Douna
157,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1960-09-22 12:00:00,1960-10-19 12:00:00,Douna
158,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1961-09-06 12:00:00,1961-10-11 12:00:00,Douna
159,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1962-09-24 12:00:00,1962-10-12 12:00:00,Douna
160,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1964-09-01 12:00:00,1964-10-28 12:00:00,Douna
161,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1966-09-27 12:00:00,1966-10-21 12:00:00,Douna
162,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1967-09-01 12:00:00,1967-10-23 12:00:00,Douna
163,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1970-09-15 12:00:00,1970-10-11 12:00:00,Douna
164,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2018-10-07 12:00:00,2018-10-10 12:00:00,Douna
165,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1967-09-13 12:00:00,1967-10-24 12:00:00,Banankoro
166,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1969-08-29 12:00:00,1969-09-22 12:00:00,Banankoro
167,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1969-09-28 12:00:00,1969-10-06 12:00:00,Banankoro
168,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1969-10-18 12:00:00,1969-11-09 12:00:00,Banankoro
169,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1971-08-28 12:00:00,1971-09-02 12:00:00,Banankoro
170,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1974-09-20 12:00:00,1974-10-01 12:00:00,Banankoro
171,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1975-09-16 12:00:00,1975-09-18 12:00:00,Banankoro
172,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1975-09-29 12:00:00,1975-10-08 12:00:00,Banankoro
173,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1960-09-22 12:00:00,1960-10-05 12:00:00,Bamako
174,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1961-09-14 12:00:00,1961-09-19 12:00:00,Bamako
175,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1962-09-01 12:00:00,1962-10-15 12:00:00,Bamako
176,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1963-10-18 12:00:00,1963-10-28 12:00:00,Bamako
177,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1964-09-21 12:00:00,1964-10-10 12:00:00,Bamako
178,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1967-09-15 12:00:00,1967-10-26 12:00:00,Bamako
179,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1969-09-03 12:00:00,1969-09-25 12:00:00,Bamako
180,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1969-10-29 12:00:00,1969-11-06 12:00:00,Bamako
181,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1975-09-20 12:00:00,1975-09-21 12:00:00,Bamako
182,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1975-10-01 12:00:00,1975-10-11 12:00:00,Bamako
183,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2001-09-11 12:00:00,2001-09-27 12:00:00,Bamako
184,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2018-09-13 12:00:00,2018-09-18 12:00:00,Bamako
185,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1952-10-04 12:00:00,1952-11-27 12:00:00,Sofara
186,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1953-09-15 12:00:00,1953-11-08 12:00:00,Sofara
187,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1954-09-16 12:00:00,1954-11-21 12:00:00,Sofara
188,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1955-09-15 12:00:00,1955-11-15 12:00:00,Sofara
189,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1957-09-25 12:00:00,1957-11-26 12:00:00,Sofara
190,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1958-09-18 12:00:00,1958-11-08 12:00:00,Sofara
191,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1959-10-05 12:00:00,1959-11-04 12:00:00,Sofara
192,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1960-10-14 12:00:00,1960-11-01 12:00:00,Sofara
193,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1961-09-21 12:00:00,1961-10-28 12:00:00,Sofara
194,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1962-10-18 12:00:00,1962-10-30 12:00:00,Sofara
195,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1964-09-12 12:00:00,1964-09-16 12:00:00,Sofara
196,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1964-09-20 12:00:00,1964-11-15 12:00:00,Sofara
197,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_3,Sofara,1,1967-09-19 12:00:00,1967-11-15 12:00:00,Sofara
198,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1950-09-03 12:00:00,1950-10-28 12:00:00,Douna
199,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1951-09-20 12:00:00,1951-10-29 12:00:00,Douna
200,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1952-09-21 12:00:00,1952-11-10 12:00:00,Douna
201,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1953-08-27 12:00:00,1953-10-19 12:00:00,Douna
202,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1954-08-31 12:00:00,1954-10-25 12:00:00,Douna
203,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1955-08-21 12:00:00,1955-10-20 12:00:00,Douna
204,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1957-09-10 12:00:00,1957-11-04 12:00:00,Douna
205,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1958-08-30 12:00:00,1958-10-11 12:00:00,Douna
206,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1959-09-15 12:00:00,1959-10-19 12:00:00,Douna
207,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1960-09-22 12:00:00,1960-10-19 12:00:00,Douna
208,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1961-09-06 12:00:00,1961-10-11 12:00:00,Douna
209,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1962-09-24 12:00:00,1962-10-12 12:00:00,Douna
210,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1964-09-01 12:00:00,1964-10-28 12:00:00,Douna
211,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1966-09-27 12:00:00,1966-10-21 12:00:00,Douna
212,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1967-09-01 12:00:00,1967-10-23 12:00:00,Douna
213,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1970-09-15 12:00:00,1970-10-11 12:00:00,Douna
214,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,2018-10-07 12:00:00,2018-10-10 12:00:00,Douna
