,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2,ADM2ALT1FR,ADM2ALT2FR,ADM2_PCODE,ADM2_REF,Shape_Area,Shape_Leng,date,validOn,validTo,StationName_Type,StationName_Merged,Observation,Start Date,End Date,StationName
702,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2000-08-29 12:00:00,2000-09-10 12:00:00,Douna
703,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2003-09-07 12:00:00,2003-10-24 12:00:00,Douna
704,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2007-08-18 12:00:00,2007-10-27 12:00:00,Douna
705,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2008-08-23 12:00:00,2008-10-29 12:00:00,Douna
706,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2009-09-02 12:00:00,2009-10-27 12:00:00,Douna
707,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2010-09-02 12:00:00,2010-11-10 12:00:00,Douna
708,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2011-09-23 12:00:00,2011-10-12 12:00:00,Douna
709,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2012-08-12 12:00:00,2012-11-11 12:00:00,Douna
710,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2013-08-28 12:00:00,2013-10-20 12:00:00,Douna
711,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2014-08-23 12:00:00,2014-10-21 12:00:00,Douna
712,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2015-09-02 12:00:00,2015-10-16 12:00:00,Douna
713,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2016-08-02 12:00:00,2016-10-27 12:00:00,Douna
714,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2017-09-01 12:00:00,2017-09-20 12:00:00,Douna
715,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,2018-08-08 12:00:00,2018-11-08 12:00:00,Douna
716,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1967-09-02 12:00:00,1967-11-05 12:00:00,Banankoro
717,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1968-08-20 12:00:00,1968-08-22 12:00:00,Banankoro
718,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1968-09-01 12:00:00,1968-10-17 12:00:00,Banankoro
719,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1969-08-18 12:00:00,1969-11-27 12:00:00,Banankoro
720,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1970-08-28 12:00:00,1970-10-04 12:00:00,Banankoro
721,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1971-08-11 12:00:00,1971-10-09 12:00:00,Banankoro
722,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1972-09-04 12:00:00,1972-09-28 12:00:00,Banankoro
723,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1973-08-20 12:00:00,1973-08-25 12:00:00,Banankoro
724,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1973-09-17 12:00:00,1973-09-26 12:00:00,Banankoro
725,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1974-08-22 12:00:00,1974-10-20 12:00:00,Banankoro
726,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1975-08-30 12:00:00,1975-10-19 12:00:00,Banankoro
727,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1976-08-23 12:00:00,1976-08-28 12:00:00,Banankoro
728,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1976-09-14 12:00:00,1976-11-14 12:00:00,Banankoro
729,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1977-09-16 12:00:00,1977-09-29 12:00:00,Banankoro
730,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1978-09-05 12:00:00,1978-10-19 12:00:00,Banankoro
731,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1979-07-27 12:00:00,1979-09-24 12:00:00,Banankoro
732,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1980-09-02 12:00:00,1980-09-21 12:00:00,Banankoro
733,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1981-08-25 12:00:00,1981-10-07 12:00:00,Banankoro
734,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1983-09-21 12:00:00,1983-10-04 12:00:00,Banankoro
735,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1985-08-24 12:00:00,1985-09-02 12:00:00,Banankoro
736,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1985-09-14 12:00:00,1985-10-04 12:00:00,Banankoro
737,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1986-09-07 12:00:00,1986-09-09 12:00:00,Banankoro
738,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1986-09-11 12:00:00,1986-09-14 12:00:00,Banankoro
739,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1986-09-21 12:00:00,1986-09-30 12:00:00,Banankoro
740,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1987-09-28 12:00:00,1987-09-29 12:00:00,Banankoro
741,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1987-10-02 12:00:00,1987-10-04 12:00:00,Banankoro
742,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1988-09-06 12:00:00,1988-09-21 12:00:00,Banankoro
743,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1994-08-29 12:00:00,1994-11-13 12:00:00,Banankoro
744,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1995-08-20 12:00:00,1995-09-19 12:00:00,Banankoro
745,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1995-09-22 12:00:00,1995-10-25 12:00:00,Banankoro
746,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1996-09-05 12:00:00,1996-09-29 12:00:00,Banankoro
747,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1996-10-02 12:00:00,1996-10-15 12:00:00,Banankoro
748,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1997-09-06 12:00:00,1997-10-08 12:00:00,Banankoro
749,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1998-08-17 12:00:00,1998-08-19 12:00:00,Banankoro
750,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1998-08-25 12:00:00,1998-10-17 12:00:00,Banankoro
751,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1999-09-02 12:00:00,1999-10-27 12:00:00,Banankoro
752,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2000-09-02 12:00:00,2000-10-26 12:00:00,Banankoro
753,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2001-09-02 12:00:00,2001-10-11 12:00:00,Banankoro
754,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2002-09-07 12:00:00,2002-09-30 12:00:00,Banankoro
755,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2007-08-27 12:00:00,2007-10-07 12:00:00,Banankoro
756,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2008-08-18 12:00:00,2008-10-15 12:00:00,Banankoro
757,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2009-08-26 12:00:00,2009-08-31 12:00:00,Banankoro
758,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2009-09-02 12:00:00,2009-10-09 12:00:00,Banankoro
759,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2010-09-04 12:00:00,2010-09-24 12:00:00,Banankoro
760,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2010-10-21 12:00:00,2010-10-31 12:00:00,Banankoro
761,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2011-10-03 12:00:00,2011-10-07 12:00:00,Banankoro
762,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2012-09-09 12:00:00,2012-09-13 12:00:00,Banankoro
763,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2012-09-15 12:00:00,2012-10-01 12:00:00,Banankoro
764,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2013-08-22 12:00:00,2013-10-08 12:00:00,Banankoro
765,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2014-09-11 12:00:00,2014-10-14 12:00:00,Banankoro
766,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2015-09-07 12:00:00,2015-10-23 12:00:00,Banankoro
767,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2016-08-31 12:00:00,2016-10-12 12:00:00,Banankoro
768,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2017-09-10 12:00:00,2017-09-14 12:00:00,Banankoro
769,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,2018-08-20 12:00:00,2018-10-22 12:00:00,Banankoro
770,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1960-08-15 12:00:00,1960-10-17 12:00:00,Bamako
771,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1961-09-05 12:00:00,1961-10-04 12:00:00,Bamako
772,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1962-08-26 12:00:00,1962-10-29 12:00:00,Bamako
773,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1963-09-11 12:00:00,1963-11-01 12:00:00,Bamako
774,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1964-09-02 12:00:00,1964-09-05 12:00:00,Bamako
775,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1964-09-11 12:00:00,1964-10-16 12:00:00,Bamako
776,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1965-09-05 12:00:00,1965-10-16 12:00:00,Bamako
777,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1966-08-23 12:00:00,1966-09-05 12:00:00,Bamako
778,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1966-09-18 12:00:00,1966-10-24 12:00:00,Bamako
779,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1967-08-30 12:00:00,1967-11-03 12:00:00,Bamako
780,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1968-09-07 12:00:00,1968-10-07 12:00:00,Bamako
781,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1969-08-23 12:00:00,1969-11-12 12:00:00,Bamako
782,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1970-09-01 12:00:00,1970-10-01 12:00:00,Bamako
783,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1971-08-21 12:00:00,1971-10-07 12:00:00,Bamako
784,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1973-08-24 12:00:00,1973-08-25 12:00:00,Bamako
785,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1974-08-24 12:00:00,1974-08-27 12:00:00,Bamako
786,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1974-08-29 12:00:00,1974-10-17 12:00:00,Bamako
787,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1975-08-31 12:00:00,1975-10-18 12:00:00,Bamako
788,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1976-10-02 12:00:00,1976-10-15 12:00:00,Bamako
789,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1976-10-22 12:00:00,1976-11-13 12:00:00,Bamako
790,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1978-09-22 12:00:00,1978-10-11 12:00:00,Bamako
791,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1979-08-02 12:00:00,1979-08-14 12:00:00,Bamako
792,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1979-08-31 12:00:00,1979-09-26 12:00:00,Bamako
793,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1980-09-14 12:00:00,1980-09-18 12:00:00,Bamako
794,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1981-09-03 12:00:00,1981-09-11 12:00:00,Bamako
795,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1985-09-24 12:00:00,1985-09-29 12:00:00,Bamako
796,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1994-09-17 12:00:00,1994-10-26 12:00:00,Bamako
797,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1995-08-31 12:00:00,1995-09-03 12:00:00,Bamako
798,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1995-09-08 12:00:00,1995-10-17 12:00:00,Bamako
799,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1996-09-25 12:00:00,1996-10-14 12:00:00,Bamako
800,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1997-09-13 12:00:00,1997-10-01 12:00:00,Bamako
801,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1998-09-08 12:00:00,1998-09-17 12:00:00,Bamako
802,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1998-09-21 12:00:00,1998-10-14 12:00:00,Bamako
803,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1999-09-21 12:00:00,1999-09-30 12:00:00,Bamako
804,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2000-09-23 12:00:00,2000-09-28 12:00:00,Bamako
805,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2000-10-02 12:00:00,2000-10-14 12:00:00,Bamako
806,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2001-09-08 12:00:00,2001-10-10 12:00:00,Bamako
807,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2003-08-24 12:00:00,2003-10-05 12:00:00,Bamako
808,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2004-10-04 12:00:00,2004-10-05 12:00:00,Bamako
809,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2005-10-01 12:00:00,2005-10-13 12:00:00,Bamako
810,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2006-09-22 12:00:00,2006-09-23 12:00:00,Bamako
811,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2006-09-28 12:00:00,2006-09-30 12:00:00,Bamako
812,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2007-09-01 12:00:00,2007-09-25 12:00:00,Bamako
813,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2008-08-23 12:00:00,2008-10-13 12:00:00,Bamako
814,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2009-09-06 12:00:00,2009-10-04 12:00:00,Bamako
815,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2010-09-13 12:00:00,2010-09-23 12:00:00,Bamako
816,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2010-09-26 12:00:00,2010-09-28 12:00:00,Bamako
817,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2012-09-22 12:00:00,2012-10-02 12:00:00,Bamako
818,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2013-08-24 12:00:00,2013-10-01 12:00:00,Bamako
819,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2016-09-16 12:00:00,2016-09-25 12:00:00,Bamako
820,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2016-10-01 12:00:00,2016-10-07 12:00:00,Bamako
821,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2018-08-22 12:00:00,2018-08-29 12:00:00,Bamako
822,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2018-09-01 12:00:00,2018-10-19 12:00:00,Bamako
