,Observation,Start Date,End Date,StationName
224,1,2015-09-02 12:00:00,2015-10-25 12:00:00,Douna
225,1,2015-11-01 12:00:00,2015-11-25 12:00:00,Douna
226,1,2016-07-21 12:00:00,2016-11-15 12:00:00,Douna
227,1,2017-07-30 12:00:00,2017-10-31 12:00:00,Douna
228,1,2018-07-27 12:00:00,2018-11-27 12:00:00,Douna
229,1,1980-08-27 12:00:00,1980-08-28 12:00:00,Bougouni
230,1,1980-08-31 12:00:00,1980-10-06 12:00:00,Bougouni
231,1,1981-08-16 12:00:00,1981-10-17 12:00:00,Bougouni
232,1,1982-08-27 12:00:00,1982-09-02 12:00:00,Bougouni
233,1,1989-08-23 12:00:00,1989-09-02 12:00:00,Bougouni
234,1,1989-09-15 12:00:00,1989-09-20 12:00:00,Bougouni
235,1,1991-08-27 12:00:00,1991-09-03 12:00:00,Bougouni
236,1,1992-09-17 12:00:00,1992-09-27 12:00:00,Bougouni
237,1,1994-08-15 12:00:00,1994-08-21 12:00:00,Bougouni
238,1,1994-09-07 12:00:00,1994-09-08 12:00:00,Bougouni
239,1,1994-09-12 12:00:00,1994-11-06 12:00:00,Bougouni
240,1,1995-09-02 12:00:00,1995-09-10 12:00:00,Bougouni
241,1,1995-09-19 12:00:00,1995-10-18 12:00:00,Bougouni
242,1,1996-09-11 12:00:00,1996-09-20 12:00:00,Bougouni
243,1,1997-08-28 12:00:00,1997-09-27 12:00:00,Bougouni
244,1,1998-08-17 12:00:00,1998-09-29 12:00:00,Bougouni
245,1,1998-10-02 12:00:00,1998-10-12 12:00:00,Bougouni
246,1,1998-10-16 12:00:00,1998-10-20 12:00:00,Bougouni
247,1,2000-09-12 12:00:00,2000-09-24 12:00:00,Bougouni
248,1,2000-10-02 12:00:00,2000-10-04 12:00:00,Bougouni
249,1,2001-08-25 12:00:00,2001-09-19 12:00:00,Bougouni
250,1,2001-09-24 12:00:00,2001-10-10 12:00:00,Bougouni
251,1,2003-09-02 12:00:00,2003-09-09 12:00:00,Bougouni
252,1,2003-09-17 12:00:00,2003-10-17 12:00:00,Bougouni
