gauge_id,latitude,longitude,area
hybas_1120058230,23.739583333332064,-6.260416666669357,430.2
hybas_1120058350,23.99374999999884,-6.131250000002751,425.8
hybas_1120058400,24.189583333332052,-4.139583333336134,424.6
hybas_1120058410,23.731249999998795,-5.877083333336088,424.6
hybas_1120058430,19.118749999998784,-1.256250000002808,424.0
hybas_1120058500,24.827083333332098,-5.877083333336088,421.3
hybas_1120058560,18.977083333332246,-1.0770833333361907,419.3
hybas_1120058710,23.602083333332132,-3.327083333336077,413.6
hybas_1120058760,23.235416666665515,-3.9354166666694255,410.4
hybas_1120058900,23.44374999999866,-3.602083333336168,404.2
hybas_1120058940,21.347916666665412,-0.31041666666953915,403.3
hybas_1120059180,23.18958333333211,-5.572916666669471,393.4
hybas_1120059210,23.581249999998818,-4.747916666669482,393.0
hybas_1120059260,24.10208333333219,-5.968750000002785,392.0
hybas_1120059410,22.57708333333221,-3.760416666669471,385.9
hybas_1120059490,22.910416666665412,-2.885416666669471,383.3
hybas_1120059630,20.643749999998818,-0.7979166666695505,379.4
hybas_1120059660,23.64374999999876,-4.522916666669516,378.4
hybas_1120059690,19.48541666666557,-1.1270833333361452,378.3
hybas_1120060040,21.460416666665424,-0.3854166666695278,366.5
hybas_1120060170,15.285416666665583,-7.756250000002694,362.6
hybas_1120060360,22.57708333333221,-3.285416666669448,357.1
hybas_1120060370,23.37708333333211,-4.497916666669482,357.0
hybas_1120060510,19.70624999999893,-0.3854166666695278,352.8
hybas_1120060540,18.906249999998863,-0.8479166666694482,352.4
hybas_1120060550,22.802083333332007,-2.260416666669528,352.2
hybas_1120060650,19.56041666666556,-0.3604166666694937,349.4
hybas_1120060700,22.572916666665378,-2.435416666669539,347.2
hybas_1120060860,15.297916666665628,-7.664583333336111,342.6
hybas_1120060970,24.71041666666548,-6.0895833333361225,337.6
hybas_1120061060,22.018749999998818,-5.072916666669471,334.7
hybas_1120061080,22.064583333332052,-4.997916666669369,334.3
hybas_1120061120,23.372916666665503,-4.106250000002831,332.2
hybas_1120061150,19.047916666665458,-0.23958333333615656,331.7
hybas_1120061300,22.927083333332064,-2.664583333336111,327.5
hybas_1120061390,23.36874999999884,-4.64791666666946,323.1
hybas_1120061460,23.510416666665435,-5.1770833333361,320.3
hybas_1120061510,23.622916666665446,-4.677083333336043,318.3
hybas_1120061640,23.33541666666548,-2.6520833333361225,314.2
hybas_1120061830,20.693749999998886,-0.8812500000028081,310.5
hybas_1120061860,23.135416666665435,-5.356250000002774,310.1
hybas_1120062220,21.897916666665537,-1.693750000002865,301.9
hybas_1120062300,22.48958333333212,-2.452083333336077,299.7
hybas_1120062550,19.027083333332143,-1.2187500000028422,291.7
hybas_1120062600,23.28958333333202,-3.1187500000028194,290.5
hybas_1120062800,22.927083333332064,-4.6562500000027285,285.5
hybas_1120062910,18.718749999998863,-0.08958333333623614,283.0
hybas_1120063100,22.835416666665424,-3.3729166666694255,278.9
hybas_1120063310,23.485416666665458,-4.427083333336157,275.9
hybas_1120063330,15.089583333332314,-7.164583333336111,275.7
hybas_1120063520,23.806249999998784,-6.006250000002751,270.1
hybas_1120063550,23.318749999998772,-3.760416666669471,269.7
hybas_1120063590,23.431249999998784,-2.7145833333361793,268.4
hybas_1120063650,18.68958333333228,-0.9104166666695619,267.4
hybas_1120063750,23.452083333332098,-2.7437500000028194,264.8
hybas_1120063810,22.927083333332064,-2.952083333336134,263.8
hybas_1120063830,23.01041666666532,-3.377083333336145,263.6
hybas_1120063860,20.97708333333219,-0.9645833333362361,262.9
hybas_1120063880,22.03541666666547,-1.6770833333362134,262.6
hybas_1120064020,15.206249999998931,-7.57708333333602,260.5
hybas_1120064200,22.827083333332155,-3.602083333336168,256.1
hybas_1120064320,22.927083333332064,-3.2020833333361907,254.4
hybas_1120064360,23.239583333332178,-3.6854166666694823,253.9
hybas_1120064670,23.347916666665526,-4.356250000002717,249.3
hybas_1120064720,19.477083333332132,-1.2020833333361338,248.2
hybas_1120064810,23.593749999998863,-6.293750000002717,246.1
hybas_1120064890,21.293749999998738,0.11458333333047221,244.6
hybas_1120065140,19.41458333333219,0.3729166666638548,240.9
hybas_1120065340,21.84791666666547,-4.739583333336157,236.7
hybas_1120065400,23.310416666665333,-3.039583333336111,235.0
hybas_1120065420,20.547916666665515,-1.0104166666695278,234.8
hybas_1120065440,23.585416666665424,-3.2062500000027967,234.7
hybas_1120065530,17.514583333332155,-0.12708333333625887,232.5
hybas_1120065570,23.527083333332087,-5.268750000002797,232.0
hybas_1120065580,21.564583333332166,-0.31041666666953915,231.7
hybas_1120065590,22.697916666665435,-4.972916666669448,231.5
hybas_1120065720,23.185416666665446,-3.010416666669471,228.5
hybas_1120065860,23.447916666665492,-5.7770833333361225,224.5
hybas_1120066170,22.860416666665515,-4.964583333336066,214.9
hybas_1120066500,23.272916666665537,-4.210416666669516,210.0
hybas_1120066540,17.772916666665537,-0.03125000000284217,209.6
hybas_1120066670,15.064583333332223,-7.831250000002797,206.3
hybas_1120066910,19.139583333332098,0.2729166666638889,202.3
hybas_1120067160,22.6104166666654,-2.2395833333362134,198.4
hybas_1120067410,19.243749999998897,0.28958333333059727,192.9
hybas_1120067430,23.160416666665526,-3.4270833333360997,192.8
hybas_1120067670,23.322916666665435,-5.281250000002842,189.0
hybas_1120067770,23.810416666665446,-5.602083333336168,187.8
hybas_1120068230,23.077083333332098,-5.4354166666694255,180.0
hybas_1120068280,21.964583333332087,-1.8395833333361793,179.5
hybas_1120068970,23.789583333332132,-3.6854166666694823,167.5
hybas_1120069140,22.702083333332098,-2.535416666669505,164.7
hybas_1120069470,23.397916666665424,-3.7062500000027967,159.0
hybas_1120069670,21.189583333332166,-2.314583333336145,156.3
hybas_1120069870,24.352083333332132,-5.7145833333361225,153.9
hybas_1120070080,22.66874999999868,-3.3479166666693914,151.1
hybas_1120070720,18.335416666665594,-0.039583333336167925,141.2
hybas_1120070740,23.272916666665537,-4.277083333336066,141.0
hybas_1120070880,22.322916666665435,-3.0770833333361907,139.8
hybas_1120071000,23.48124999999885,-4.972916666669448,138.4
hybas_1120071040,23.122916666665333,-3.4145833333360542,138.0
hybas_1120071300,23.53124999999875,-4.010416666669357,133.8
hybas_1120071540,18.88541666666555,-0.6270833333361452,131.2
hybas_1120071650,22.710416666665537,-2.2520833333360883,130.6
hybas_1120071670,22.672916666665515,-2.2729166666695164,130.4
hybas_1120071750,18.41874999999885,4.185416666663741,128.8
hybas_1120071800,22.76458333333221,-2.377083333336145,127.9
hybas_1120071900,24.656249999998806,-6.235416666669494,126.2
hybas_1120071970,18.960416666665537,-1.1854166666695392,125.9
hybas_1120072010,21.435416666665446,-0.2229166666695619,125.3
hybas_1120072110,22.635416666665492,-2.485416666669437,124.2
hybas_1120072240,22.964583333332087,-3.972916666669448,122.6
hybas_1120072370,23.422916666665344,-3.102083333336168,121.5
hybas_1120072440,19.314583333332052,0.3354166666638321,120.7
hybas_1120072590,23.577083333332155,-4.318750000002808,119.2
hybas_1120073280,18.914583333332132,-0.7104166666695164,111.1
hybas_1120073430,22.768749999998818,-2.1520833333360656,108.7
hybas_1120073790,23.502083333332166,-3.102083333336168,104.2
hybas_1120074080,21.139583333332098,-0.9145833333361679,100.5
hybas_1120074100,22.67708333333212,-2.3687500000028194,100.2
hybas_1120074990,23.427083333332178,-2.981250000002831,90.2
hybas_1120076220,24.647916666665367,-6.164583333336111,77.5
hybas_1120076550,16.868749999998897,-3.722916666669505,74.8
hybas_1120077390,23.464583333331973,-3.227083333336111,66.2
hybas_1120077750,23.69374999999883,-3.660416666669448,62.5
hybas_1120078900,19.44791666666555,-1.2645833333361907,50.4
hybas_1120079060,19.102083333332132,-1.3104166666695392,48.6
hybas_1120079070,18.5270833333322,-0.1854166666694823,48.5
hybas_1120079430,22.781249999998693,-3.3062500000027626,44.5
hybas_1120079720,23.097916666665412,-3.9937500000027626,42.3
hybas_1120080300,22.672916666665515,-2.314583333336145,37.4
hybas_1120080600,23.022916666665424,-3.122916666669539,34.6
hybas_1120080940,19.531249999998806,0.28124999999715783,31.6
hybas_1120081040,19.03958333333219,-1.0729166666695278,30.6
hybas_1120081220,22.597916666665526,-3.164583333336168,28.1
hybas_1120081350,19.63958333333221,0.16041666666387755,26.9
hybas_1120297770,24.952083333332155,-5.702083333336134,116.3
hybas_1120297960,24.947916666665378,-5.702083333336134,320.2
hybas_1120298230,24.93958333333211,-6.247916666669369,214.8
hybas_1120298240,24.93958333333211,-6.243750000002819,836.9
hybas_1120298380,24.935416666665503,-5.652083333336066,596.4
hybas_1120298390,24.935416666665503,-5.643750000002797,176.3
hybas_1120300680,24.868749999998727,-6.293750000002717,1211.2
hybas_1120300950,24.860416666665458,-6.289583333336111,203.2
hybas_1120301300,24.847916666665412,-5.206250000002797,164.1
hybas_1120301400,24.843749999998806,-5.206250000002797,126.7
hybas_1120303190,24.781249999998693,-6.418750000002774,17549.3
hybas_1120303200,24.781249999998693,-5.352083333336168,107.0
hybas_1120303210,24.781249999998693,-5.343750000002785,185.8
hybas_1120303300,24.77708333333203,-6.410416666669448,1735.1
hybas_1120303310,24.77708333333203,-5.360416666669494,101.6
hybas_1120303380,24.772916666665424,-5.352083333336168,295.6
hybas_1120303390,24.772916666665424,-4.677083333336043,261.8
hybas_1120303400,24.772916666665424,-4.672916666669494,3715.8
hybas_1120303810,24.760416666665378,-6.418750000002774,19295.3
hybas_1120304080,24.75208333333211,-6.414583333336054,142.3
hybas_1120304380,24.739583333332064,-4.8104166666694255,4109.8
hybas_1120304640,24.731249999998795,-4.818750000002808,219.3
hybas_1120305310,24.706249999998647,-6.0937500000027285,106.6
hybas_1120305320,24.706249999998647,-6.085416666669403,228.8
hybas_1120306170,24.672916666665458,-4.95625000000274,182.3
hybas_1120306320,24.66874999999868,-4.95625000000274,239.9
hybas_1120306330,24.66874999999868,-4.947916666669471,385.2
hybas_1120306340,24.66874999999868,-4.597916666669391,549.2
hybas_1120306500,24.66458333333202,-4.602083333336111,2990.6
hybas_1120306920,24.652083333332143,-4.627083333336145,1480.5
hybas_1120306990,24.647916666665367,-4.6229166666694255,1455.8
hybas_1120307110,24.643749999998704,-5.33125000000274,413.8
hybas_1120307200,24.639583333332098,-5.33541666666946,104.1
hybas_1120307500,24.627083333332052,-4.64791666666946,405.0
hybas_1120307640,24.62291666666539,-5.764583333336077,150.0
hybas_1120307650,24.62291666666539,-5.572916666669471,227.3
hybas_1120307660,24.62291666666539,-4.64791666666946,1040.5
hybas_1120307760,24.618749999998784,-5.668750000002774,176.3
hybas_1120307770,24.618749999998784,-5.577083333336077,1120.4
hybas_1120307930,24.614583333332178,-5.760416666669471,598.8
hybas_1120307940,24.614583333332178,-5.6770833333361,856.5
hybas_1120308120,24.610416666665515,-5.4020833333361225,474.4
hybas_1120308130,24.610416666665515,-5.393750000002797,567.3
hybas_1120308270,24.606249999998738,-5.477083333336111,206.0
hybas_1120308280,24.606249999998738,-4.727083333336168,831.7
hybas_1120308290,24.606249999998738,-4.718750000002842,576.9
hybas_1120308420,24.602083333332075,-5.481250000002774,223.6
hybas_1120308540,24.59791666666547,-4.785416666669391,338.2
hybas_1120308620,24.593749999998636,-5.414583333336168,1077.5
hybas_1120308630,24.593749999998636,-4.781250000002785,471.0
hybas_1120308680,24.58958333333203,-5.422916666669437,432.5
hybas_1120308690,24.58958333333203,-5.193750000002808,278.7
hybas_1120308700,24.58958333333203,-5.189583333336088,164.2
hybas_1120308810,24.585416666665424,-5.481250000002774,1379.3
hybas_1120308820,24.585416666665424,-4.535416666669448,176.2
hybas_1120308970,24.58124999999876,-5.439583333336145,444.8
hybas_1120308980,24.58124999999876,-4.531250000002842,190.0
hybas_1120309050,24.577083333332155,-5.481250000002774,129.7
hybas_1120309060,24.577083333332155,-5.443750000002751,1518.5
hybas_1120309070,24.577083333332155,-5.439583333336145,1964.1
hybas_1120309180,24.57291666666532,-5.4354166666694255,5178.3
hybas_1120309190,24.57291666666532,-5.431250000002763,1515.3
hybas_1120309340,24.568749999998715,-5.439583333336145,3213.8
hybas_1120309490,24.56458333333211,-5.452083333336077,2741.7
hybas_1120309560,24.560416666665446,-5.452083333336077,468.7
hybas_1120309700,24.552083333332007,-5.235416666669437,533.9
hybas_1120309810,24.5479166666654,-5.010416666669414,259.2
hybas_1120309960,24.543749999998795,-5.239583333336043,1129.3
hybas_1120309970,24.543749999998795,-5.010416666669414,1557.7
hybas_1120310350,24.531249999998693,-4.3770833333360315,226.2
hybas_1120310460,24.527083333332087,-4.372916666669482,524.7
hybas_1120310820,24.510416666665378,-5.46041666666946,147.2
hybas_1120310920,24.506249999998772,-5.468750000002785,300.2
hybas_1120311020,24.502083333332166,-6.114583333336043,405.4
hybas_1120311030,24.502083333332166,-6.110416666669437,124.2
hybas_1120311150,24.497916666665503,-6.110416666669437,1169.6
hybas_1120311240,24.493749999998727,-6.114583333336043,763.6
hybas_1120311580,24.485416666665458,-5.081250000002797,998.3
hybas_1120311690,24.48124999999868,-5.077083333336077,411.8
hybas_1120312090,24.46874999999875,-4.681250000002819,795.7
hybas_1120312100,24.46874999999875,-4.672916666669494,102.9
hybas_1120312340,24.460416666665367,-5.097916666669391,430.4
hybas_1120312350,24.460416666665367,-5.093750000002842,559.2
hybas_1120312360,24.460416666665367,-4.493750000002819,137.4
hybas_1120312370,24.460416666665367,-4.26875000000274,203.9
hybas_1120312500,24.456249999998704,-4.264583333336191,168.6
hybas_1120312620,24.452083333332098,-4.4895833333361,161.0
hybas_1120313070,24.43541666666539,-5.7187500000027285,117.4
hybas_1120313130,24.431249999998784,-5.727083333336168,2254.3
hybas_1120313140,24.431249999998784,-5.618750000002706,2478.6
hybas_1120313150,24.431249999998784,-5.6145833333361,161.5
hybas_1120313340,24.422916666665515,-5.7770833333361225,1920.2
hybas_1120313410,24.418749999998738,-5.910416666669448,1637.9
hybas_1120313420,24.418749999998738,-5.772916666669403,297.4
hybas_1120313530,24.41041666666547,-5.910416666669448,117.5
hybas_1120313630,24.406249999998636,-4.797916666669494,127.8
hybas_1120313780,24.40208333333203,-4.789583333336111,200.4
hybas_1120314810,24.364583333332007,-4.077083333336191,185.1
hybas_1120314990,24.3604166666654,-6.302083333335986,213.6
hybas_1120315000,24.3604166666654,-4.085416666669516,652.0
hybas_1120315370,24.352083333332132,-6.302083333335986,272.9
hybas_1120317250,24.268749999998704,-5.372916666669482,310.0
hybas_1120317370,24.264583333332098,-5.368750000002819,438.0
hybas_1120317380,24.264583333332098,-4.164583333336168,370.8
hybas_1120317390,24.264583333332098,-4.160416666669448,140.5
hybas_1120317520,24.260416666665435,-6.102083333336111,183.3
hybas_1120317790,24.252083333331996,-6.110416666669437,484.1
hybas_1120317800,24.252083333331996,-6.097916666669448,245.0
hybas_1120318050,24.243749999998784,-6.110416666669437,309.8
hybas_1120318180,24.23958333333212,-6.114583333336043,109.0
hybas_1120318190,24.23958333333212,-6.106250000002717,200.4
hybas_1120318200,24.23958333333212,-5.564583333336088,786.7
hybas_1120318380,24.235416666665515,-5.556250000002763,398.8
hybas_1120318530,24.23124999999868,-5.560416666669369,164.5
hybas_1120318540,24.23124999999868,-5.552083333336043,233.8
hybas_1120319510,24.193749999998715,-4.139583333336134,155.3
hybas_1120319560,24.189583333332052,-4.14375000000274,264.2
hybas_1120320430,24.160416666665355,-5.6770833333361,214.5
hybas_1120320440,24.160416666665355,-5.322916666669471,173.6
hybas_1120320590,24.156249999998693,-5.672916666669494,424.4
hybas_1120320600,24.156249999998693,-5.33125000000274,225.8
hybas_1120321120,24.143749999998818,-3.9354166666694255,165.6
hybas_1120321260,24.13958333333204,-3.9270833333360997,281.2
hybas_1120321610,24.12708333333211,-3.9854166666694937,318.8
hybas_1120321620,24.12708333333211,-3.972916666669448,465.2
hybas_1120321730,24.122916666665503,-3.981250000002774,1001.5
hybas_1120321880,24.118749999998727,-4.997916666669369,112.0
hybas_1120321890,24.118749999998727,-3.989583333336043,681.3
hybas_1120322010,24.114583333332064,-4.993750000002819,542.4
hybas_1120322020,24.114583333332064,-3.9937500000027626,154.5
hybas_1120322030,24.114583333332064,-3.9854166666694937,525.0
hybas_1120322280,24.106249999998795,-5.9645833333361225,190.3
hybas_1120322540,24.097916666665412,-5.972916666669391,160.9
hybas_1120323020,24.081249999998704,-3.727083333336111,225.3
hybas_1120323290,24.072916666665435,-3.731250000002831,120.0
hybas_1120323760,24.056249999998784,-3.9937500000027626,244.0
hybas_1120323860,24.05208333333212,-3.989583333336043,227.9
hybas_1120323980,24.047916666665515,-5.02291666666946,113.8
hybas_1120324120,24.04374999999868,-3.568750000002865,138.7
hybas_1120324230,24.039583333332075,-5.02291666666946,355.5
hybas_1120324240,24.039583333332075,-3.572916666669471,135.9
hybas_1120324310,24.03541666666547,-3.4854166666694937,316.6
hybas_1120324500,24.02708333333203,-3.4854166666694937,123.4
hybas_1120325480,23.99374999999884,-6.127083333336145,123.0
hybas_1120325550,23.989583333332178,-6.127083333336145,259.8
hybas_1120326710,23.952083333331984,-5.681250000002819,119.8
hybas_1120326720,23.952083333331984,-5.672916666669494,104.2
hybas_1120327670,23.910416666665355,-3.8645833333361566,108.2
hybas_1120327680,23.910416666665355,-3.860416666669437,175.6
hybas_1120328990,23.852083333332075,-3.260416666669414,180.1
hybas_1120329130,23.847916666665412,-3.252083333336145,128.9
hybas_1120329780,23.827083333332098,-4.531250000002842,172.0
hybas_1120329970,23.822916666665492,-4.539583333336168,117.8
hybas_1120330430,23.802083333332178,-3.5562500000028194,122.7
hybas_1120330570,23.7979166666654,-3.547916666669437,336.8
hybas_1120330690,23.793749999998738,-3.568750000002865,464.2
hybas_1120330700,23.793749999998738,-3.543750000002831,136.0
hybas_1120330710,23.793749999998738,-3.539583333336111,184.2
hybas_1120330820,23.789583333332132,-3.5770833333361907,153.4
hybas_1120331810,23.75208333333211,-4.26875000000274,151.4
hybas_1120331820,23.75208333333211,-4.235416666669437,415.2
hybas_1120331930,23.747916666665503,-4.264583333336191,153.3
hybas_1120331940,23.747916666665503,-4.231250000002831,117.4
hybas_1120331950,23.747916666665503,-3.8312500000027967,582.1
hybas_1120332160,23.739583333332064,-3.8312500000027967,128.7
hybas_1120332260,23.735416666665458,-5.881250000002694,249.9
hybas_1120332490,23.72708333333219,-5.872916666669369,145.4
hybas_1120332850,23.71874999999875,-4.631250000002808,130.0
hybas_1120333050,23.714583333332143,-4.6229166666694255,387.5
hybas_1120333210,23.706249999998704,-3.9020833333360656,113.0
hybas_1120333220,23.706249999998704,-3.8937500000027967,821.9
hybas_1120334770,23.652083333331973,-4.518750000002797,237.0
hybas_1120334780,23.652083333331973,-4.14375000000274,365.5
hybas_1120334790,23.652083333331973,-3.343750000002842,127.7
hybas_1120334800,23.652083333331973,-3.3354166666695164,121.3
hybas_1120334950,23.647916666665367,-4.514583333336134,129.0
hybas_1120335050,23.64374999999876,-4.897916666669516,126.5
hybas_1120335060,23.64374999999876,-4.14791666666946,247.8
